DetailID,BuySellNo,GradeID,InvoiceDesc,SWeight,SWeightUOM,SPrice,SPriceUOM,SAmount,PPrice,PUOM,PAmount,PWeight,PWeightUOM,SCurrencyCd,SFxAmount,PCurrencyCd,PFxAmount,Color,DesignatedCpID,SPo,PPo,LotNo,UnitType,Units,Comment,IsReceived,IsItemReceived
4686,53550,10023,HDPE HMW Drums,0,L,0.21,L,0,0.07,L,0,0,L         ,USD,0,USD,0,          ,,13074,6142,                         ,B,0,,NULL,NULL
4687,53551,10079,PP Flower Pots,17620,L,0.125,L,2202.5,0.1,L,1762,17620,L         ,USD,2202.5,USD,1762,          ,,13075,6143,                         , ,0,,NULL,NULL
4688,53552,10079,PP Flower Pots,17220,L,0.125,L,2152.5,0.1,L,1722,17220,L         ,USD,2152.5,USD,1722,          ,,13075,6143,                         , ,0,,NULL,NULL
4689,53553,860,Super Sacks A - reusable from peanuts,39580,L,0.15,L,5937,0.06,L,2374.8,39580,L         ,USD,5937,USD,2374.8,          ,,13076,6144,                         , ,0,,NULL,NULL
4690,53554,946,Wood Pallets – Reusable Standard,83,E,2,E,166,1.5,E,124.5,83,E         ,USD,166,USD,124.5,          ,,13077,6145,                         , ,0,,NULL,NULL
4691,53554,947,Wood Pallets – Reusable Non-Standard,128,E,0.75,E,96,0.25,E,32,128,E         ,USD,96,USD,32,          ,,13077,6145,                         , ,0,,NULL,NULL
4693,53555,10013,HDPE white parts,10669,L,0.2,L,2133.8,0.14,L,1493.66,10669,L         ,USD,2133.8,USD,1493.66,          ,,13078,6146,                         , ,0,,NULL,NULL
4694,53555,891,Freight Charge,0,E,0,E,0,-500,E,-500,1,E         ,USD,0,USD,-500,          ,,13078,6146,                         , ,0,,NULL,NULL
4695,53560,10022,HDPE Toyota Crates,13567,L,0.1,L,1356.7,0.06,L,814.02,13567,L         ,USD,1356.7,USD,814.02,          ,,13079,6147,                         , ,0,,NULL,NULL
4696,53561,831,HMW Drums and IBC totes in bales,0,L,0.21,L,0,0.14,L,0,0,L         ,USD,0,USD,0,          ,,13080,6148,                         , ,0,,NULL,NULL
4697,53562,738,HDPE INJECTION 1-5MI,12000,L,0.17,L,2040,0,L,0,12000,L         ,USD,2040,USD,0,          ,,13081,6149,                         , ,0,,NULL,NULL
4706,53562,10041,PP COPOLYMER INJ 5-10MI,3320,L,0.14,L,464.8,0,L,0,3320,L         ,USD,464.8,USD,0,          ,,13081,6149,                         , ,0,,NULL,NULL
4708,53520,10036,HDPE HMW EXT 8-16HLMI,5271,L,0.08,L,421.68,0,L,0,5271,L         ,USD,421.68,USD,0,          ,,13050,6118,                         , ,0,,NULL,NULL
4709,53453,738,HDPE Injection 1-5MI,14110,L,0.15,L,2116.5,0,L,0,14110,L         ,USD,2116.5,USD,0,          ,,13047,6070,                         , ,0,,NULL,NULL
4710,53564,738,HDPE INJECTION 1-5MI,9360,L,0.17,L,1591.2,350,U,350,9360,L         ,USD,1591.2,USD,350,          ,,13090,6150,                         ,9,1,,NULL,NULL
4715,53564,10036,HDPE HMW EXT 8-16HLMI,9900,L,0.1,L,990,0,U,0,9900,L         ,USD,990,USD,0,          ,,13090,6150,                         , ,0,,NULL,NULL
4721,53566,738,HDPE INJECTION 1-5MI,8120,L,0.17,L,1380.4,0,L,0,8120,L         ,USD,1380.4,USD,0,          ,,13091,6151,                         , ,0,,NULL,NULL
4732,53567,10059,LDPE Film,29150,L,0.11,L,3206.5,0.04,L,1166,29150,L         ,USD,3206.5,USD,1166,          ,,13084,6152,                         , ,0,,NULL,NULL
4733,53568,931,LDPE Film Grade A,32980,L,0.13,L,4287.4,0.11,L,3649.8,33180,L         ,USD,4287.4,USD,3649.8,          ,,13085,6153,                         , ,0,,NULL,NULL
4734,53569,938,LDPE/MDPE Film Rolls and Post Industrial Bales,42780,L,0.13,L,5561.4,0.065,L,2780.7,42780,L         ,USD,5561.4,USD,2780.7,          ,,13086,6154,                         , ,0,,NULL,NULL
4735,53570,786,IBC Tote Regrind,41208,L,0.32,L,13186.56,0.19,L,7829.52,41208,L         ,USD,13186.56,USD,7829.52,          ,,13087,6155,                         , ,0,,NULL,NULL
4736,53571,10022,HDPE Toyota Crates,0,L,0.15,L,0,0.06,L,0,0,L         ,USD,0,USD,0,          ,,13088,6156,                         , ,0,,NULL,NULL
4737,53572,10022,HDPE Toyota Crates,0,L,0.15,L,0,0.06,L,0,0,L         ,USD,0,USD,0,          ,,13088,6156,                         , ,0,,NULL,NULL
4738,53573,10098,PVC Pipe,0,L,0.25,L,0,0.115,L,0,0,L         ,USD,0,USD,0,          ,,13089,6157,                         , ,0,,NULL,NULL
4739,53574,10022,HDPE Toyota Crates,0,L,0.15,L,0,0.06,L,0,0,L         ,USD,0,USD,0,          ,,13088,6156,                         ,X,1,,NULL,NULL
4740,53575,10022,HDPE Toyota Crates,0,L,0.15,L,0,0.06,L,0,0,L         ,USD,0,USD,0,          ,,13088,6156,                         ,B,0,,NULL,NULL
4741,53576,10022,HDPE Toyota Crates,0,L,0.15,L,0,0.06,L,0,0,L         ,USD,0,USD,0,          ,,13088,6156,                         ,B,0,,NULL,NULL
4742,53577,10022,HDPE Toyota Crates,0,L,0.15,L,0,0.06,L,0,0,L         ,USD,0,USD,0,          ,,13088,6156,                         ,B,0,,NULL,NULL
4743,53578,10022,HDPE Toyota Crates,0,L,0.15,L,0,0.06,L,0,0,L         ,USD,0,USD,0,          ,,13088,6156,                         ,B,0,,NULL,NULL
4744,53579,10022,HDPE Toyota Crates,0,L,0.15,L,0,0.06,L,0,0,L         ,USD,0,USD,0,          ,,13088,6156,                         ,B,0,,NULL,NULL
4745,53580,10022,HDPE Toyota Crates,0,L,0.15,L,0,0.06,L,0,0,L         ,USD,0,USD,0,          ,,13088,6156,                         ,B,0,,NULL,NULL
4746,53581,842,Mixed Rigid Plastics - Grade A,41452,L,0.08,L,3316.16,0.01,L,411.8,41180,L         ,USD,3316.16,USD,411.8,          ,,13177,6158,                         , ,0,,NULL,NULL
4747,53582,842,Mixed Rigid Plastics - Grade A,44103,L,0.08,L,3528.24,0.01,L,439.8,43980,L         ,USD,3528.24,USD,439.8,          ,,13178,6158,                         , ,0,,NULL,NULL
4748,53583,842,Mixed Rigid Plastics - Grade A,42557,L,0.08,L,3404.56,0.01,L,433.2,43320,L         ,USD,3404.56,USD,433.2,          ,,13179,6158,                         , ,0,,NULL,NULL
4749,53584,10059,LDPE post industrial film,0,L,0.1,L,0,0.02,L,0,0,L         ,USD,0,USD,0,          ,,13092,6159,                         , ,0,,NULL,NULL
4750,53585,746,PP Tubs & Lids,38938,L,0.22,L,8566.36,0.12,L,4734.96,39458,L         ,USD,8566.36,USD,4734.96,          ,,13093,6160,                         , ,0,,NULL,NULL
4751,53586,738,HDPE INJECTION 1-5MI,815,L,0.17,L,138.55,150,U,150,815,L         ,USD,138.55,USD,150,          ,,13094,6161,                         ,9,1,,NULL,NULL
4752,53586,909,HDPE INJECTION 5-10MI,4695,L,0.17,L,798.15,0,L,0,4695,L         ,USD,798.15,USD,0,          ,,13094,6161,                         , ,0,,NULL,NULL
4760,53586,10041,PP COPOLYMER INJ 5-10MI,7590,L,0.14,L,1062.6,0,L,0,7590,L         ,USD,1062.6,USD,0,          ,,13094,6161,                         , ,0,,NULL,NULL
4762,53587,738,HDPE INJECTION 1-5MI,16100,L,0.17,L,2737,150,U,150,16100,L         ,USD,2737,USD,150,          ,,13094,6161,                         ,9,1,,NULL,NULL
4773,53588,738,HDPE INJECTION 1-5MI,12440,L,0.17,L,2114.8,150,U,150,12440,L         ,USD,2114.8,USD,150,          ,,13094,6161,                         ,9,1,,NULL,NULL
4784,53589,931,LDPE Film Grade A,43340,L,0.16,L,6934.4,0.11,L,4802.6,43660,L         ,USD,6934.4,USD,4802.6,          ,,13095,6162,                         , ,0,,NULL,NULL
4785,53486,10003,TRASH - NO VALUE,1090,L,0,L,0,0,L,0,1090,L         ,USD,0,USD,0,          ,,13019,6095,                         , ,0,,NULL,NULL
4786,53590,10015,HDPE Buckets,38780,L,0.1,L,3878,0.08,L,3153.6,39420,L         ,USD,3878,USD,3153.6,          ,,13096,6163,                         , ,0,,NULL,NULL
4787,53591,906,PP white regrind,39450,L,0.32,L,12624,0.26,L,10257,39450,L         ,USD,12624,USD,10257,          ,,13097,6164,                         , ,0,,NULL,NULL
4792,53592,737,HDPE S/F PRE WORK NEEDED,18886,L,0.18,L,3399.48,0.03,L,0,0,L         ,USD,3399.48,USD,0,          ,,13098,6165,                         , ,0,,NULL,NULL
4793,53592,10036,HDPE HMW EXT 8-16HLMI,860,L,0.12,L,103.2,0.03,L,0,0,L         ,USD,103.2,USD,0,          ,,13098,6165,                         , ,0,,NULL,NULL
4797,53592,10041,PP COPOLYMER,287,L,0.14,L,40.18,0.03,L,0,0,L         ,USD,40.18,USD,0,          ,,13098,6165,                         , ,0,,NULL,NULL
4799,53593,10086,PP Trays,12964,L,0.17,L,2203.88,0.12,L,1555.68,12964,L         ,USD,2203.88,USD,1555.68,          ,,13099,6166,                         , ,0,,NULL,NULL
4800,53594,10013,HDPE Targets,16720,L,0.15,L,2508,0.04,L,668.8,16720,L         ,USD,2508,USD,668.8,          ,,13100,6167,                         , ,0,,NULL,NULL
4801,53595,737,HDPE S/F PRE WORK NEEDED,1011,L,0.18,L,181.98,0.04,L,40.44,1011,L         ,USD,181.98,USD,40.44,          ,,13101,6168,                         , ,0,,NULL,NULL
4802,53595,10036,HDPE HMW EXT 8-16HLMI,16516,L,0.12,L,1981.92,0.04,L,666.96,16674,L         ,USD,1981.92,USD,666.96,          ,,13101,6168,                         , ,0,,NULL,NULL
4803,53595,10041,PP COPOLYMER INJ 5-10MI,915,L,0.14,L,128.1,0.04,L,36.6,915,L         ,USD,128.1,USD,36.6,          ,,13101,6168,                         , ,0,,NULL,NULL
4804,53596,811,Mixed Pallets,11183,L,0.08,L,894.64,0,L,0,11183,L         ,USD,894.64,USD,0,          ,,13102,6169,                         , ,0,,NULL,NULL
4805,53467,10003,TRASH - NO VALUE,1322,L,0,L,0,0,L,0,1322,L         ,USD,0,USD,0,          ,,13003,6081,                         , ,0,,NULL,NULL
4806,53597,811,Mixed Pallets,13180,L,0.07,L,922.6,0.05,L,659,13180,L         ,USD,922.6,USD,659,          ,,13103,6170,                         , ,0,,NULL,NULL
4807,53598,874,HDPE/PP transitional purge regrind (Frac melt),41152,L,0.18,L,7407.36,0.14,L,5761.28,41152,L         ,USD,7407.36,USD,5761.28,          ,,13104,6171,                         , ,0,,NULL,NULL
4808,53599,10055,LDPE HSN Bags,31881,L,0.11,L,3506.91,0.05,L,1594.05,31881,L         ,USD,3506.91,USD,1594.05,          ,,13105,6172,                         , ,0,,NULL,NULL
4809,53600,10059,LDPE Mixed Color In Gaylords,0,L,0.13,L,0,0.07,L,0,0,L         ,USD,0,USD,0,          ,,13106,6173,                         ,G,0,,NULL,NULL
4810,53501,10013,HDPE Buckets,13100,L,0.1,L,1310,0.08,L,1043.2,13040,L         ,USD,1310,USD,1043.2,          ,,13033,6107,                         , ,0,,NULL,NULL
4811,53601,738,HDPE INJECTION 1-5MI,0,L,0.17,L,0,0.14,L,0,0,L         ,USD,0,USD,0,          ,,13107,6174,                         ,A,0,,NULL,NULL
4812,53601,10036,HDPE HMW EXT 8-16HLMI,0,L,0.1,L,0,0.09,L,0,0,L         ,USD,0,USD,0,          ,,13107,6174,                         ,A,0,,NULL,NULL
4813,53601,10041,PP COPOLYMER INJ 5-10MI,0,L,0.14,L,0,0.11,L,0,0,L         ,USD,0,USD,0,          ,,13107,6174,                         ,A,0,,NULL,NULL
4814,53601,763,PP COPOLYMER INJ 10-20MI,0,L,0.14,L,0,0.09,L,0,0,L         ,USD,0,USD,0,          ,,13107,6174,                         ,A,0,,NULL,NULL
4815,53601,10091,PS,0,L,0,L,0,0,L,0,0,L         ,USD,0,USD,0,          ,,13107,6174,                         , ,0,,NULL,NULL
4816,53602,10069,PET Clamshells (Baled),0,L,0.2,L,0,0.07,L,0,0,L         ,USD,0,USD,0,          ,,13108,6175,                         ,B,0,,NULL,NULL
4817,53602,10012,PET Bottles - Clear/No Labels,0,L,0.2,L,0,0.07,L,0,0,L         ,USD,0,USD,0,          ,,13108,6175,                         ,B,0,,NULL,NULL
4818,53603,829,Mixed Plastic Pallets,15000,L,0.17,L,2550,400,U,400,15000,L         ,USD,2550,USD,400,          ,,13158,6176,                         ,9,1,,NULL,NULL
4819,53604,10059,LDPE Film,32920,L,0.02,L,658.4,0,L,0,32920,L         ,USD,658.4,USD,0,          ,,13110,6177,                         , ,0,,NULL,NULL
4820,53605,10013,HDPE Inj-Pre-Work Needed,12390,L,0.085,L,1053.15,0.055,L,908.6,16520,L         ,USD,1053.15,USD,908.6,          ,,13111,6178,                         , ,0,,NULL,NULL
4821,53469,10003,TRASH - NO VALUE,4152,L,0,L,0,0,L,0,4152,L         ,USD,0,USD,0,          ,,13005,6082,                         , ,0,,NULL,NULL
4822,53606,803,PP Tubs/Lids,38479,L,0.075,L,2885.93,0.06,L,2300.34,38339,L         ,USD,2885.93,USD,2300.34,          ,,13112,6179,                         , ,0,,NULL,NULL
4823,53607,906,PP White Regrind,34810,L,0.32,L,11139.2,0.26,L,9050.6,34810,L         ,USD,11139.2,USD,9050.6,          ,,13173,6180,                         , ,0,,NULL,NULL
4824,53608,775,PP Purge,30926,L,0.195,L,6030.57,0.1,L,3255.1,32551,L         ,USD,6030.57,USD,3255.1,          ,,13113,6181,                         , ,0,,NULL,NULL
4825,53609,10055,LDPE Bags,32020,L,0.11,L,3522.2,0.035,L,1120.7,32020,L         ,USD,3522.2,USD,1120.7,          ,,13114,6182,                         , ,0,,NULL,NULL
4826,53610,805,HDPE Knockdown Bins,22500,L,0.17,L,3825,0.15,L,3429,22860,L         ,USD,3825,USD,3429,          ,,13115,6183,                         , ,0,,NULL,NULL
4827,53611,805,HDPE Knockdown Bins,20800,L,0.17,L,3536,0.15,L,3138,20920,L         ,USD,3536,USD,3138,          ,,13116,6183,                         , ,0,,NULL,NULL
4828,53612,805,HDPE Knockdown Bins,22237,L,0.17,L,3780.29,0.15,L,3537,23580,L         ,USD,3780.29,USD,3537,          ,,13117,6183,                         , ,0,,NULL,NULL
4829,53613,805,HDPE Knockdown Bins,23504,L,0.17,L,3995.68,0.15,L,3714,24760,L         ,USD,3995.68,USD,3714,          ,,13118,6183,                         , ,0,,NULL,NULL
4830,53614,805,HDPE Knockdown Bins,22379,L,0.17,L,3804.43,0.15,L,3453,23020,L         ,USD,3804.43,USD,3453,          ,,13119,6183,                         , ,0,,NULL,NULL
4831,53615,805,HDPE Knockdown Bins,23696,L,0.17,L,4028.32,0.15,L,3669,24460,L         ,USD,4028.32,USD,3669,          ,,13120,6183,                         , ,0,,NULL,NULL
4832,53616,805,HDPE Knockdown Bins,24240,L,0.17,L,4120.8,0.15,L,3651,24340,L         ,USD,4120.8,USD,3651,          ,,13121,6183,                         , ,0,,NULL,NULL
4833,53617,805,HDPE Knockdown Bins,24367,L,0.17,L,4142.39,0.15,L,3570,23800,L         ,USD,4142.39,USD,3570,          ,,13122,6183,                         , ,0,,NULL,NULL
4834,53618,950,HDPE HMW Drum/IBC Tote Regrind,0,L,0.36,L,0,0.31,L,0,0,L         ,USD,0,USD,0,          ,,13123,6184,                         ,G,0,,NULL,NULL
4835,53619,931,LDPE Film - Grade B,39766,L,0.14,L,5567.24,0.05,L,1988.3,39766,L         ,USD,5567.24,USD,1988.3,          ,,13124,6185,                         , ,0,,NULL,NULL
4836,53620,885,HMW Drum Regrind,41750,L,0.38,L,15865,0.27,L,11272.5,41750,L         ,USD,15865,USD,11272.5,          ,,13125,6186,                         , ,0,,NULL,NULL
4837,53621,10089,EPS,29601,L,0.13,L,3848.13,0.09,L,2732.4,30360,L         ,USD,3848.13,USD,2732.4,          ,,13126,6187,                         , ,0,,NULL,NULL
4838,53622,10012,Post Consumer PET Bottles,0,L,0.09,L,0,0.08,L,0,0,L         ,USD,0,USD,0,          ,,13127,6188,                         ,B,0,,NULL,NULL
4839,53623,10012,Post Consumer PET Bottles in bales,0,L,0.09,L,0,0.08,L,0,0,L         ,USD,0,USD,0,          ,,13128,6188,                         ,B,0,,NULL,NULL
4840,53624,10012,Post Consumer PET Bottles in bales,0,L,0.09,L,0,0.08,L,0,0,L         ,USD,0,USD,0,          ,,13129,6188,                         ,B,0,,NULL,NULL
4841,53625,10012,Post Consumer PET Bottles in bales,0,L,0.09,L,0,0.08,L,0,0,L         ,USD,0,USD,0,          ,,13130,6188,                         ,B,0,,NULL,NULL
4842,53626,10012,Post Consumer PET Bottles in bales,0,L,0.09,L,0,0.08,L,0,0,L         ,USD,0,USD,0,          ,,13131,6188,                         ,B,0,,NULL,NULL
4843,53627,10012,Post Consumer PET Bottles in bales,0,L,0.09,L,0,0.08,L,0,0,L         ,USD,0,USD,0,          ,,13132,6188,                         ,B,0,,NULL,NULL
4844,53628,10012,Post Consumer PET Bottles in bales,0,L,0.09,L,0,0.08,L,0,0,L         ,USD,0,USD,0,          ,,13133,6188,                         ,B,0,,NULL,NULL
4845,53629,10012,Post Consumer PET Bottles in bales,0,L,0.09,L,0,0.08,L,0,0,L         ,USD,0,USD,0,          ,,13134,6188,                         ,B,0,,NULL,NULL
4846,53630,10012,Post Consumer PET Bottles in bales,0,L,0.09,L,0,0.08,L,0,0,L         ,USD,0,USD,0,          ,,13135,6188,                         ,B,0,,NULL,NULL
4847,53631,10012,Post Consumer PET Bottles in bales,0,L,0.09,L,0,0.08,L,0,0,L         ,USD,0,USD,0,          ,,13136,6188,                         ,B,0,,NULL,NULL
4848,53632,10011,HDPE Bottles - Natural,17760,L,0.81,L,14385.6,0.7,L,12365.5,17665,L         ,USD,14385.6,USD,12365.5,          ,,13137,6189,                         ,B,0,,NULL,NULL
4849,53632,10010,HDPE Bottles - Mixed Color,11240,L,0.26,L,2922.4,0.16,L,1839.2,11495,L         ,USD,2922.4,USD,1839.2,          ,,13137,6189,                         ,B,0,,NULL,NULL
4850,53633,10061,PC XHT 2141,41010,L,0.3,L,12303,0.27,L,11072.7,41010,L         ,USD,12303,USD,11072.7,          ,,13138,6190,                         , ,0,,NULL,NULL
4851,53634,737,HDPE S/F SCRAP,4075,L,0.18,L,733.5,400,U,400,4075,L         ,USD,733.5,USD,400,          ,,13139,6191,                         ,9,1,,NULL,NULL
4853,53634,10036,HDPE HMW Dunnage,4982,L,0.12,L,597.84,400,U,0,4982,L         ,USD,597.84,USD,0,          ,,13139,6191,                         , ,0,,NULL,NULL
4854,53634,10041,PP CO Polymer Scrap,30,L,0.14,L,4.2,400,U,0,30,L         ,USD,4.2,USD,0,          ,,13139,6191,                         , ,0,,NULL,NULL
4855,53634,784,PP Filler / Compression,3161,L,0.12,L,379.32,400,U,0,3161,L         ,USD,379.32,USD,0,          ,,13139,6191,                         , ,0,,NULL,NULL
4856,53635,931,LDPE Film Grade A,38610,L,0.14,L,5405.4,0.07,L,2702.7,38610,L         ,USD,5405.4,USD,2702.7,          ,,13198,6192,                         , ,0,,NULL,NULL
4857,53636,811,HDPE Injection 1-5MI,12105,L,0.1,L,1210.5,200,U,200,12105,L         ,USD,1210.5,USD,200,          ,,13142,6193,                         ,9,1,,NULL,NULL
4858,53543,10003,TRASH - NO VALUE,884,L,0,L,0,0,L,0,884,L         ,USD,0,USD,0,          ,,13068,6135,                         , ,0,,NULL,NULL
4859,53637,805,HDPE Knockdown Bins,26620,L,0.21,L,5590.2,0.18,L,4876.2,27090,L         ,USD,5590.2,USD,4876.2,          ,,13143,6194,                         , ,0,,NULL,NULL
4860,53638,805,HDPE Knockdown Bins,24102,L,0.21,L,5061.42,0.18,L,4666.14,25923,L         ,USD,5061.42,USD,4666.14,          ,,13143,6194,                         , ,0,,NULL,NULL
4861,53639,10032,HDPE Pallets,14400,L,0.085,L,1224,0.02,L,288,14400,L         ,USD,1224,USD,288,          ,,13144,6195,                         , ,0,,NULL,NULL
4862,53640,811,HDPE Injection 1-5MI,14480,L,0.085,L,1230.8,0,L,0,17380,L         ,USD,1230.8,USD,0,          ,,13145,6196,                         , ,0,,NULL,NULL
4863,53641,811,Mixed Pallets,12620,L,0.085,L,1072.7,0,L,0,12620,L         ,USD,1072.7,USD,0,          ,,13145,6196,                         , ,0,,NULL,NULL
4864,53642,10093,PVC Rigid Sheet Scrap,22320,L,0.2,L,4464,0.1,L,2232,22320,L         ,USD,4464,USD,2232,          ,,13146,6197,                         , ,0,,NULL,NULL
4865,53643,725,Supersacs - Grade A,40000,L,0.1,L,4000,0,L,0,40000,L         ,USD,4000,USD,0,          ,,13147,6198,                         , ,0,,NULL,NULL
4866,53644,10069,PET Trays -CLEAR,9138,L,0.19,L,1736.22,0.15,L,1370.7,9138,L         ,USD,1736.22,USD,1370.7,          ,,13148,6199,                         , ,0,,NULL,NULL
4867,53644,911,PET Trays - White,2210,L,0.11,L,243.1,0.08,L,176.8,2210,L         ,USD,243.1,USD,176.8,          ,,13148,6199,                         ,G,0,,NULL,NULL
4868,53645,10013,HDPE Shavings,13680,L,0.08,L,1094.4,0.06,L,808.8,13480,L         ,USD,1094.4,USD,808.8,          ,,13149,6200,                         ,G,48,,NULL,NULL
4869,53646,796,HDPE Injection Regrind (3+ Melt),39895,L,0.385,L,15359.58,0.34,L,13601.7,40005,L         ,USD,15359.58,USD,13601.7,          ,,13150,6201,                         , ,0,,NULL,NULL
