PayableID,BuySellNo,ItemID,CpID,Amount,FxAmount,CurrencyCd,InvoiceNo,InvoiceDt,RcvDt,Posted,IsCheck,CheckNo,APBatchNo,Reference_Date,GLAcct
501898,51689,NULL,1529,1987,1987,USD,4709 / 51689,2019-02-04 00:00:00,2019-03-08 00:00:00,1,NULL,NULL,102942,NULL,50100
501900,51671,NULL,1683,1717.75,1717.75,USD,4692 / 51671,2019-01-30 00:00:00,2019-01-30 00:00:00,1,NULL,NULL,102950,NULL,50100
501901,51671,1059,1683,-613.55,-613.55,USD,4692 / 51671,2019-01-30 00:00:00,2019-01-30 00:00:00,1,NULL,NULL,102950,NULL,50100
501912,51710,10071,1417,-530,-530,USD,4724 / 51710,2019-02-27 00:00:00,2019-02-27 00:00:00,1,NULL,NULL,103035,NULL,50200
502002,51667,NULL,1685,5460,5460,USD,109276,2019-02-19 00:00:00,2019-03-15 00:00:00,1,NULL,NULL,102964,NULL,50100
502011,51721,NULL,1698,1065,1065,USD,4733,2019-02-25 00:00:00,2019-03-12 00:00:00,1,NULL,NULL,102954,NULL,50100
502023,51746,10074,1534,575,575,USD,138386,2019-03-07 00:00:00,2019-05-15 00:00:00,1,NULL,NULL,103121,NULL,50200
502057,51664,NULL,1306,2737.6,2737.6,USD,4927,2019-02-27 00:00:00,2019-03-12 00:00:00,1,NULL,NULL,102957,NULL,50100
502061,51755,10075,1553,1550,1550,USD,1405925,2019-03-19 00:00:00,2019-05-31 00:00:00,1,NULL,NULL,103167,NULL,50200
502066,51720,NULL,1771,69.1,69.1,USD,1165E,2019-03-06 00:00:00,2019-03-12 00:00:00,1,NULL,NULL,102956,NULL,50100
502085,51680,10076,1685,-170.88,-170.88,USD,109333,2019-02-27 00:00:00,2019-02-27 00:00:00,1,NULL,NULL,102965,NULL,50200
502088,51680,NULL,1685,4442.75,4442.75,USD,109333,2019-02-27 00:00:00,2019-02-27 00:00:00,1,NULL,NULL,102965,NULL,50100
502095,51745,10077,1534,1400,1400,USD,138396,2019-03-19 00:00:00,2019-04-15 00:00:00,1,NULL,NULL,103045,NULL,50200
502101,51756,10078,1429,-190.82,-190.82,USD,43115,2019-03-11 00:00:00,2019-03-11 00:00:00,1,NULL,NULL,102980,NULL,50200
502120,51663,1056,1306,57.6,57.6,USD,4684 / 51663,2019-02-06 00:00:00,2019-02-06 00:00:00,1,NULL,NULL,102958,NULL,50100
502231,51779,NULL,1680,350,350,USD,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,50100
502258,51757,10079,1534,1125,1125,USD,138392,2019-03-18 00:00:00,2019-04-03 00:00:00,1,NULL,NULL,103008,NULL,50200
502271,51760,10080,1181,1500,1500,USD,141031,2019-03-27 00:00:00,2019-04-09 00:00:00,1,NULL,NULL,103022,NULL,50200
502320,51729,NULL,1799,3276.8,3276.8,USD,13,2019-03-04 00:00:00,2019-03-15 00:00:00,1,NULL,NULL,102961,NULL,50100
502322,51752,NULL,1548,1081.9,1081.9,USD,140856,2019-03-08 00:00:00,2019-03-27 00:00:00,1,NULL,NULL,102992,NULL,50100
502324,51737,10081,1199,-136.87,-136.87,USD,165892,2019-02-07 00:00:00,2019-02-07 00:00:00,1,NULL,NULL,102976,NULL,50200
502328,51756,NULL,1429,2453.4,2453.4,USD,43115,2019-03-11 00:00:00,2019-03-11 00:00:00,1,NULL,NULL,102980,NULL,50100
502340,51685,NULL,1786,-291.6,-291.6,USD,U-4705 / 51685,2019-02-07 00:00:00,2019-02-07 00:00:00,1,NULL,NULL,102959,NULL,50100
502343,51685,NULL,1786,-291.6,-291.6,USD,51685-1,2019-03-15 00:00:00,2019-03-15 00:00:00,1,NULL,NULL,102960,2019-02-07 00:00:00,50100
502344,51685-1,10082,1786,291.6,291.6,USD,AP-OFFSET,2019-03-15 00:00:00,2019-03-15 00:00:00,1,NULL,NULL,102960,NULL,NULL
502347,51703,NULL,1621,2197.2,2197.2,USD,4721 / 51703,2019-02-19 00:00:00,2019-03-15 00:00:00,1,NULL,NULL,102962,NULL,50100
502350,51701,NULL,1377,2772,2772,USD,4719 / 51701,2019-02-13 00:00:00,2019-03-15 00:00:00,1,NULL,NULL,102969,NULL,50100
502380,51725,NULL,1292,3808.5,3808.5,USD,2428,2019-03-07 00:00:00,2019-03-07 00:00:00,1,NULL,NULL,102974,NULL,50100
502470,51746,10084,1380,275,275,USD,4754 / 51746,2019-03-07 00:00:00,2019-06-07 00:00:00,1,NULL,NULL,103189,NULL,50300
502471,51746,10086,1484,-2386,-2386,USD,4754 / 51746,2019-08-19 00:00:00,2019-08-19 00:00:00,1,NULL,NULL,103399,NULL,50200
502488,51672,1084,1611,150,150,USD,120205,2019-03-19 00:00:00,2019-03-19 00:00:00,1,NULL,NULL,102971,NULL,50200
502489,51717,NULL,1377,874.74,874.74,USD,4730 / 51717,2019-02-27 00:00:00,2019-03-19 00:00:00,1,NULL,NULL,102972,NULL,50100
502490,51716,NULL,1377,495.9,495.9,USD,4730 / 51716,2019-02-27 00:00:00,2019-03-19 00:00:00,1,NULL,NULL,102973,NULL,50100
502509,51737,NULL,1199,457.8,457.8,USD,165892,2019-02-07 00:00:00,2019-02-07 00:00:00,1,NULL,NULL,102976,NULL,50600
502521,51795,10087,1495,835,835,USD,35222295-1,2019-03-26 00:00:00,2019-03-26 00:00:00,1,NULL,NULL,103004,NULL,50200
502604,51724,NULL,1292,600,600,USD,2431,2019-03-11 00:00:00,2019-03-21 00:00:00,1,NULL,NULL,102978,NULL,50100
502642,51710,NULL,1417,848,848,USD,4724 / 51710,2019-02-27 00:00:00,2019-02-27 00:00:00,1,NULL,NULL,103035,NULL,50100
502644,51702,NULL,1680,362.5,362.5,USD,4720 / 51702,2019-02-22 00:00:00,2019-03-21 00:00:00,1,NULL,NULL,102982,NULL,50100
502645,51718,NULL,1680,418.08,418.08,USD,4731 / 51718,2019-02-26 00:00:00,2019-03-21 00:00:00,1,NULL,NULL,102983,NULL,50100
502646,51723,NULL,1786,669.75,669.75,USD,4735 / 51723,2019-02-25 00:00:00,2019-03-21 00:00:00,1,NULL,NULL,102984,NULL,50100
502655,51746R,NULL,1484,2025.28,2025.28,USD,4754 / 51746,2019-08-19 00:00:00,2019-08-19 00:00:00,1,NULL,NULL,103399,NULL,50100
502670,51734,NULL,1805,362.5,362.5,USD,4743 / 51734,2019-03-04 00:00:00,2019-03-21 00:00:00,1,NULL,NULL,102985,NULL,50100
502671,51709,NULL,1616,2135.1,2135.1,USD,4723 / 51709,2019-02-27 00:00:00,2019-03-21 00:00:00,1,NULL,NULL,102986,NULL,50100
502706,51763,NULL,1698,1083.5,1083.5,USD,4771,2019-03-22 00:00:00,2019-03-22 00:00:00,1,NULL,NULL,102987,NULL,50100
502718,51700,NULL,1377,4222,4222,USD,IAC813036,2019-03-11 00:00:00,2019-04-15 00:00:00,1,NULL,NULL,103044,NULL,50100
502720,51699,NULL,1377,4065.5,4065.5,USD,IAC813158,2019-03-08 00:00:00,2019-04-15 00:00:00,1,NULL,NULL,103043,NULL,50100
502752,51778,10094,1534,450,450,USD,138554,2019-03-26 00:00:00,2019-04-09 00:00:00,1,NULL,NULL,103023,NULL,50200
502760,51774,10095,1495,665,665,USD,35254019-1,2019-03-27 00:00:00,2019-04-03 00:00:00,1,NULL,NULL,103002,NULL,50200
502767,51765,10096,1177,525,525,USD,12110489,2019-04-16 00:00:00,2019-04-22 00:00:00,1,NULL,NULL,103061,NULL,50200
502769,51766,10097,1177,525,525,USD,12117162,2019-04-17 00:00:00,2019-04-22 00:00:00,1,NULL,NULL,103062,NULL,50200
502771,51767,10098,1177,645,645,USD,12117163,2019-04-18 00:00:00,2019-06-14 00:00:00,1,NULL,NULL,103210,NULL,50200
502774,51768,10099,1177,775,775,USD,12117164,2019-04-26 00:00:00,2019-05-31 00:00:00,1,NULL,NULL,103170,NULL,50200
502831,51751,10102,1808,-305.4,-305.4,USD,8352,2019-03-08 00:00:00,2019-03-08 00:00:00,1,NULL,NULL,102995,NULL,50200
502904,51776,NULL,1306,4000,4000,USD,4988,2019-03-18 00:00:00,2019-03-27 00:00:00,1,NULL,NULL,102994,NULL,50100
502915,51753,NULL,1685,5512,5512,USD,109692,2019-03-13 00:00:00,2019-03-27 00:00:00,1,NULL,NULL,102996,NULL,50100
502917,51751,NULL,1808,1756.8,1756.8,USD,8352,2019-03-08 00:00:00,2019-03-08 00:00:00,1,NULL,NULL,102995,NULL,50100
502931,51715,NULL,1775,-214.98,-214.98,USD,51715R,2019-03-26 00:00:00,2019-03-26 00:00:00,1,NULL,NULL,102991,NULL,50100
502933,51715R,10103,1775,214.98,214.98,USD,AP-OFFSET,2019-03-26 00:00:00,2019-03-26 00:00:00,1,NULL,NULL,102991,NULL,NULL
502986,51792,10106,1851,950,950,USD,86679-1,2019-06-06 00:00:00,2019-06-20 00:00:00,1,NULL,NULL,103219,NULL,50200
502988,51745,10107,1807,-311.33,-311.33,USD,143517,2019-03-19 00:00:00,2019-03-19 00:00:00,1,NULL,NULL,103019,NULL,50200
503016,51800,10108,1181,1050,1050,USD,141166,2019-03-29 00:00:00,2019-04-12 00:00:00,1,NULL,NULL,103033,NULL,50200
503023,51795,10109,1495,200,200,USD,35222295-1,2019-03-26 00:00:00,2019-03-26 00:00:00,1,NULL,NULL,103004,NULL,50200
503038,51728,NULL,1292,9573.05,9573.05,USD,2434,2019-02-27 00:00:00,2019-03-27 00:00:00,1,NULL,NULL,102993,NULL,50100
503057,51764,10111,1495,1050,1050,USD,35280553-1,2019-03-28 00:00:00,2019-04-09 00:00:00,1,NULL,NULL,103015,NULL,50200
503063,51786,10112,1181,850,850,USD,141086,2019-03-28 00:00:00,2019-04-09 00:00:00,1,NULL,NULL,103021,NULL,50200
503085,51770,NULL,1689,1934,1934,USD,43608,2019-03-22 00:00:00,2019-04-24 00:00:00,1,NULL,NULL,103069,NULL,50100
503087,51747,NULL,1306,2846.08,2846.08,USD,4999,2019-03-20 00:00:00,2019-03-28 00:00:00,1,NULL,NULL,102999,NULL,50100
503104,51780,10113,1181,1300,1300,USD,141107,2019-03-29 00:00:00,2019-04-12 00:00:00,1,NULL,NULL,103032,NULL,50200
503128,51787,10114,1181,850,850,USD,141032,2019-03-29 00:00:00,2019-05-03 00:00:00,1,NULL,NULL,103097,NULL,50200
503135,51814,10115,1495,800,800,USD,35419976-1,2019-04-10 00:00:00,2019-05-21 00:00:00,1,NULL,NULL,103125,NULL,50200
503157,51795,10116,1775,-200,-200,USD,4796 / 51795,2019-03-26 00:00:00,2019-03-26 00:00:00,1,NULL,NULL,103072,NULL,50200
503184,51760,10117,1766,-588,-588,USD,52101,2019-07-31 00:00:00,2019-07-31 00:00:00,1,NULL,NULL,103336,NULL,50200
503221,51815,10118,1495,665,665,USD,35343746-1,2019-04-08 00:00:00,2019-04-17 00:00:00,1,NULL,NULL,103051,NULL,50200
503295,51817,10119,1181,1300,1300,USD,141244,2019-04-08 00:00:00,2019-04-17 00:00:00,1,NULL,NULL,103050,NULL,50200
503303,51754,NULL,1685,5573.1,5573.1,USD,109816,2019-03-27 00:00:00,2019-04-09 00:00:00,1,NULL,NULL,103020,NULL,50100
503305,51764,NULL,1803,300,300,USD,4772 / 51764,2019-03-28 00:00:00,2019-04-15 00:00:00,1,NULL,NULL,103042,NULL,50100
503309,51774,NULL,1775,-200.82,-200.82,USD,51774A,2019-04-01 00:00:00,2019-04-01 00:00:00,1,NULL,NULL,103000,NULL,50100
503310,51774A,10120,1775,200.82,200.82,USD,AP-OFFSET,2019-04-01 00:00:00,2019-04-01 00:00:00,1,NULL,NULL,103000,NULL,NULL
503368,51772,10122,1629,1179,1179,USD,4012630,2019-04-05 00:00:00,2019-04-22 00:00:00,1,NULL,NULL,103058,NULL,50200
503385,51741,NULL,1298,9648.04,9648.04,USD,4749 /51741,2019-03-13 00:00:00,2019-04-02 00:00:00,1,NULL,NULL,103001,NULL,50100
503392,51794,NULL,1727,3667.2,3667.2,USD,MVR-020565,2019-03-21 00:00:00,2019-04-09 00:00:00,1,NULL,NULL,103018,NULL,50100
503412,51813,10124,1181,1200,1200,USD,141342,2019-04-05 00:00:00,2019-04-22 00:00:00,1,NULL,NULL,103063,NULL,50200
503431,51745,NULL,1807,925.55,925.55,USD,143517,2019-03-19 00:00:00,2019-03-19 00:00:00,1,NULL,NULL,103019,NULL,50100
503433,51752,10056,1534,-950,-950,USD,U-138255,2019-03-08 00:00:00,2019-03-08 00:00:00,1,NULL,NULL,103010,NULL,50200
503434,51752,10056,1534,950,950,USD,138255,2019-03-08 00:00:00,2019-04-03 00:00:00,1,NULL,NULL,103011,2019-03-08 00:00:00,50200
503488,51790,10127,1534,1320,1320,USD,138769,2019-04-05 00:00:00,2019-04-19 00:00:00,1,NULL,NULL,103054,NULL,50200
503539,51822,10128,1181,960,960,USD,141209,2019-04-10 00:00:00,2019-04-17 00:00:00,1,NULL,NULL,103049,NULL,50200
503557,51730,1087,1800,-475,-475,USD,51730A,2019-04-05 00:00:00,2019-04-05 00:00:00,1,NULL,NULL,103012,NULL,50100
503558,51730A,10129,1800,475,475,USD,AP-OFFSET,2019-04-05 00:00:00,2019-04-05 00:00:00,1,NULL,NULL,103012,NULL,NULL
503628,51772,10130,1645,-1179,-1179,USD,4777 / 51772,2019-04-05 00:00:00,2019-04-05 00:00:00,1,NULL,NULL,103053,NULL,50200
503657,51808,NULL,1139,2926.56,2926.56,USD,6859,2019-03-28 00:00:00,2019-04-09 00:00:00,1,NULL,NULL,103017,NULL,50100
503659,51806,NULL,1698,1327.2,1327.2,USD,PO#4807,2019-03-28 00:00:00,2019-04-09 00:00:00,1,NULL,NULL,103014,NULL,50100
503661,51772,NULL,1645,3003.05,3003.05,USD,4777 / 51772,2019-04-05 00:00:00,2019-04-05 00:00:00,1,NULL,NULL,103053,NULL,50100
503665,51778,NULL,1775,-195.18,-195.18,USD,51778A,2019-04-09 00:00:00,2019-04-09 00:00:00,1,NULL,NULL,103013,NULL,50100
503666,51778A,10131,1775,195.18,195.18,USD,AP-OFFSET,2019-04-09 00:00:00,2019-04-09 00:00:00,1,NULL,NULL,103013,NULL,NULL
503699,51745,10132,1534,175,175,USD,138352,2019-03-19 00:00:00,2019-04-09 00:00:00,1,NULL,NULL,103024,NULL,50200
503702,51820,10133,1181,600,600,USD,141367,2019-04-11 00:00:00,2019-04-22 00:00:00,1,NULL,NULL,103064,NULL,50200
503705,51816,10134,1181,1100,1100,USD,141343,2019-04-10 00:00:00,2019-06-04 00:00:00,1,NULL,NULL,103176,NULL,50200
503728,51757,NULL,1809,805.2,805.2,USD,4765 / 51757,2019-03-18 00:00:00,2019-04-10 00:00:00,1,NULL,NULL,103025,NULL,50100
503775,51836,10136,1181,1100,1100,USD,141419,2019-04-16 00:00:00,2019-04-24 00:00:00,1,NULL,NULL,103070,NULL,50200
503777,51832,10137,1181,775,775,USD,141286,2019-04-15 00:00:00,2019-04-22 00:00:00,1,NULL,NULL,103065,NULL,50200
503846,51762,NULL,1429,6272.6,6272.6,USD,43107,2019-03-08 00:00:00,2019-04-12 00:00:00,1,NULL,NULL,103026,NULL,50100
503856,51781,NULL,1727,2024,2024,USD,PO #: 4786,2019-04-02 00:00:00,2019-04-15 00:00:00,1,NULL,NULL,103038,NULL,50100
503885,51786,NULL,1290,900,900,USD,4788 / 51786,2019-03-28 00:00:00,2019-04-12 00:00:00,1,NULL,NULL,103028,NULL,50100
503886,51677,NULL,1290,800,800,USD,4698 / 51677,2019-03-07 00:00:00,2019-04-12 00:00:00,1,NULL,NULL,103029,NULL,50100
503888,51837,10140,1830,925,925,USD,423-8737-19D,2019-04-24 00:00:00,2019-05-03 00:00:00,1,NULL,NULL,103093,NULL,50200
503898,51678,NULL,1290,800,800,USD,4698 / 51678,2019-03-07 00:00:00,2019-04-12 00:00:00,1,NULL,NULL,103030,NULL,50100
503899,51787,NULL,1290,900,900,USD,4788 / 51787,2019-03-29 00:00:00,2019-04-12 00:00:00,1,NULL,NULL,103031,NULL,50100
503902,51749,NULL,1139,476,476,USD,4757 / 51749,2019-03-04 00:00:00,2019-04-12 00:00:00,1,NULL,NULL,103034,NULL,50100
503903,51714,NULL,1529,2087,2087,USD,4728 / 51714,2019-03-05 00:00:00,2019-04-12 00:00:00,1,NULL,NULL,103036,NULL,50100
503904,51739,NULL,1323,745.6,745.6,USD,4747 / 51739,2019-03-18 00:00:00,2019-04-12 00:00:00,1,NULL,NULL,103037,NULL,50100
503925,51841,10141,1177,525,525,USD,12231736,2019-04-25 00:00:00,2019-05-03 00:00:00,1,NULL,NULL,103092,NULL,50200
503927,51829,10142,1534,525,525,USD,139462,2019-05-03 00:00:00,2019-06-05 00:00:00,1,NULL,NULL,103181,NULL,50200
503930,51833,10143,1534,1000,1000,USD,139277,2019-04-25 00:00:00,2019-05-06 00:00:00,1,NULL,NULL,103102,NULL,50200
503937,51805,10145,1181,850,850,USD,141438,2019-04-18 00:00:00,2019-04-26 00:00:00,1,NULL,NULL,103076,NULL,50200
503957,51765,10146,1377,-117.34,-117.34,USD,4773 / 51765,2019-04-05 00:00:00,2019-04-05 00:00:00,1,NULL,NULL,103086,NULL,50200
503960,51780,NULL,1680,436.51,436.51,USD,4785 / 51780,2019-03-29 00:00:00,2019-04-15 00:00:00,1,NULL,NULL,103039,NULL,50100
503961,51813,NULL,1680,191.72,191.72,USD,4812 / 51813,2019-04-05 00:00:00,2019-04-15 00:00:00,1,NULL,NULL,103040,NULL,50100
503962,51817,NULL,1680,233.44,233.44,USD,4817 / 51817,2019-04-08 00:00:00,2019-04-15 00:00:00,1,NULL,NULL,103041,NULL,50100
504065,51820,NULL,1292,4316,4316,USD,2450,2019-04-11 00:00:00,2019-04-22 00:00:00,1,NULL,NULL,103057,NULL,50100
504067,51838,10147,1830,925,925,USD,423-8737-19D,2019-04-24 00:00:00,2019-05-03 00:00:00,1,NULL,NULL,103094,NULL,50200
504073,51815,NULL,1775,-208.2,-208.2,USD,51815A,2019-04-17 00:00:00,2019-04-17 00:00:00,1,NULL,NULL,103048,NULL,50100
504074,51815A,10148,1775,208.2,208.2,USD,AP-OFFSET,2019-04-17 00:00:00,2019-04-17 00:00:00,1,NULL,NULL,103048,NULL,NULL
504138,51759,10150,1181,1000,1000,USD,141605,2019-04-18 00:00:00,2019-05-09 00:00:00,1,NULL,NULL,103109,NULL,50200
504159,51825,10151,1553,558,558,USD,1423154,2019-04-18 00:00:00,2019-05-14 00:00:00,1,NULL,NULL,103118,NULL,50200
504169,51775,NULL,1645,4158.03,4158.03,USD,4780 / 51775,2019-03-18 00:00:00,2019-04-17 00:00:00,1,NULL,NULL,103052,NULL,50100
504171,51840,10152,1177,1175,1175,USD,12188704,2019-04-19 00:00:00,2019-05-03 00:00:00,1,NULL,NULL,103091,NULL,50200
504180,51849,10153,1181,600,600,USD,141462,2019-04-25 00:00:00,2019-05-01 00:00:00,1,NULL,NULL,103088,NULL,50200
504207,51790,10154,1817,-431.87,-431.87,USD,SMI4793,2019-04-05 00:00:00,2019-04-05 00:00:00,1,NULL,NULL,103104,NULL,50200
504217,51851,10156,1181,625,625,USD,141495,2019-04-22 00:00:00,2019-05-01 00:00:00,1,NULL,NULL,103089,NULL,50200
504251,51743,NULL,1298,17361,17361,USD,20164,2019-04-05 00:00:00,2019-05-15 00:00:00,1,NULL,NULL,103123,NULL,50100
504279,51832,NULL,1139,472,472,USD,6902,2019-04-15 00:00:00,2019-04-22 00:00:00,1,NULL,NULL,103060,NULL,50100
504280,51819,NULL,1723,668.21,668.21,USD,72696,2019-04-15 00:00:00,2019-04-24 00:00:00,1,NULL,NULL,103067,NULL,50100
504313,51742,NULL,1298,19084.35,19084.35,USD,20133,2019-03-26 00:00:00,2019-04-24 00:00:00,1,NULL,NULL,103066,NULL,50100
504315,51836,NULL,1256,245.1,245.1,USD,147626,2019-04-16 00:00:00,2019-04-22 00:00:00,1,NULL,NULL,103059,NULL,50100
504318,51755,NULL,1292,757.2,757.2,USD,2451,2019-03-19 00:00:00,2019-04-22 00:00:00,1,NULL,NULL,103056,NULL,50100
504350,51852,10158,1534,815,815,USD,139203,2019-04-23 00:00:00,2019-05-06 00:00:00,1,NULL,NULL,103103,NULL,50200
504363,51821,NULL,1821,500,500,USD,64791,2019-04-09 00:00:00,2019-04-22 00:00:00,1,NULL,NULL,103055,NULL,50100
504416,51830,10160,1495,575,575,USD,35555874-1,2019-04-24 00:00:00,2019-05-03 00:00:00,1,NULL,NULL,103095,NULL,50200
504422,51843,10161,1177,1550,1550,USD,12222394/866,2019-04-26 00:00:00,2019-05-31 00:00:00,1,NULL,NULL,103166,NULL,50200
504453,51824,10163,1529,-385.2,-385.2,USD,71181,2019-04-15 00:00:00,2019-04-15 00:00:00,1,NULL,NULL,103106,NULL,50200
504469,51761,NULL,1256,227.4,227.4,USD,4769 / 51761,2019-03-13 00:00:00,2019-04-24 00:00:00,1,NULL,NULL,103071,NULL,50100
504473,51861,10164,1181,960,960,USD,141621,2019-04-30 00:00:00,2019-05-09 00:00:00,1,NULL,NULL,103108,NULL,50200
504488,51824,NULL,1529,1937,1937,USD,71181,2019-04-15 00:00:00,2019-04-15 00:00:00,1,NULL,NULL,103106,NULL,50100
504495,51825,NULL,1128,4298.69,4298.69,USD,25364,2019-04-18 00:00:00,2019-04-26 00:00:00,1,NULL,NULL,103075,NULL,50100
504513,51863,10166,1495,1880,1880,USD,355911591,2019-04-30 00:00:00,2019-05-14 00:00:00,1,NULL,NULL,103120,NULL,50200
504611,51782,NULL,1292,6608,6608,USD,2452,2019-03-18 00:00:00,2019-05-06 00:00:00,1,NULL,NULL,103099,NULL,50100
504612,51795,NULL,1775,272.1,272.1,USD,4796 / 51795,2019-03-26 00:00:00,2019-03-26 00:00:00,1,NULL,NULL,103072,NULL,50100
504645,51851,NULL,1798,1154.45,1154.45,USD,4842 / 51851,2019-04-22 00:00:00,2019-04-26 00:00:00,1,NULL,NULL,103077,NULL,50100
504660,51848,NULL,1139,2846.56,2846.56,USD,6918,2019-04-22 00:00:00,2019-04-30 00:00:00,1,NULL,NULL,103081,NULL,50100
504663,51838,NULL,1829,2123.8,2123.8,USD,2637868,2019-04-24 00:00:00,2019-05-14 00:00:00,1,NULL,NULL,103114,NULL,50100
504668,51748,NULL,1306,2656.64,2656.64,USD,5124,2019-04-25 00:00:00,2019-04-30 00:00:00,1,NULL,NULL,103080,NULL,50100
504672,51837,NULL,1829,1993.6,1993.6,USD,2637868,2019-04-24 00:00:00,2019-05-14 00:00:00,1,NULL,NULL,103113,NULL,50100
504684,51869,10167,1534,1000,1000,USD,139517,2019-05-08 00:00:00,2019-05-21 00:00:00,1,NULL,NULL,103131,NULL,50200
504707,51855,10168,1177,525,525,USD,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,50200
504712,51856,10169,1177,525,525,USD,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,50200
504714,51870,10170,1534,525,525,USD,139463,2019-05-03 00:00:00,2019-05-28 00:00:00,1,NULL,NULL,103143,NULL,50200
504731,51849,10171,1835,-219.45,-219.45,USD,4841 / 51849,2019-04-25 00:00:00,2019-04-25 00:00:00,1,NULL,NULL,103111,NULL,50100
504748,51735,10172,1292,115.9,115.9,USD,2454,2019-03-25 00:00:00,2019-05-06 00:00:00,1,NULL,NULL,103098,NULL,50200
504750,51823,10173,1534,650,650,USD,139402,2019-05-01 00:00:00,2019-05-21 00:00:00,1,NULL,NULL,103129,NULL,50200
504773,51830,NULL,1104,722.7,722.7,USD,5486,2019-04-24 00:00:00,2019-04-30 00:00:00,1,NULL,NULL,103078,NULL,50100
504776,51853,10174,1495,1250,1250,USD,35594115-1,2019-05-01 00:00:00,2019-05-14 00:00:00,1,NULL,NULL,103119,NULL,50200
504781,51871,10175,1177,550,550,USD,12296391R,2019-05-08 00:00:00,2019-06-18 00:00:00,1,NULL,NULL,103217,NULL,50200
504787,51834,NULL,1645,3938,3938,USD,4829 / 51834,2019-04-22 00:00:00,2019-04-30 00:00:00,1,NULL,NULL,103079,NULL,50100
504826,51854,10176,1534,1000,1000,USD,139428,2019-05-03 00:00:00,2019-05-21 00:00:00,1,NULL,NULL,103130,NULL,50200
504830,51865,10177,1495,450,450,USD,35651951-1,2019-05-02 00:00:00,2019-05-09 00:00:00,1,NULL,NULL,103107,NULL,50200
504837,51768,10178,1377,-27.37,-27.37,USD,4773 / 51768,2019-04-26 00:00:00,2019-04-26 00:00:00,1,NULL,NULL,103135,NULL,50200
504872,51790,10179,1567,50,50,USD,4793 / 51790,2019-04-05 00:00:00,2019-05-01 00:00:00,1,NULL,NULL,103082,NULL,50300
504874,51790,NULL,1817,3364.13,3364.13,USD,SMI4793,2019-04-05 00:00:00,2019-04-05 00:00:00,1,NULL,NULL,103104,NULL,50100
504875,51820,10180,1567,50,50,USD,4819 / 51820,2019-04-11 00:00:00,2019-05-01 00:00:00,1,NULL,NULL,103083,NULL,50300
504876,51725,10181,1567,50,50,USD,4737 / 51725,2019-03-07 00:00:00,2019-05-01 00:00:00,1,NULL,NULL,103084,NULL,50300
504877,51756,10182,1567,50,50,USD,4764 / 51756,2019-03-11 00:00:00,2019-05-01 00:00:00,1,NULL,NULL,103085,NULL,50300
504880,51765,NULL,1377,3106,3106,USD,4773 / 51765,2019-04-05 00:00:00,2019-04-05 00:00:00,1,NULL,NULL,103086,NULL,50100
504881,51766,NULL,1377,4144,4144,USD,4773 / 51766,2019-04-12 00:00:00,2019-05-01 00:00:00,1,NULL,NULL,103087,NULL,50100
504909,51821,10126,1534,600,600,USD,138786,2019-04-09 00:00:00,2019-05-02 00:00:00,1,NULL,NULL,103090,NULL,50200
504972,51852,NULL,1645,1345.79,1345.79,USD,1043,2019-04-23 00:00:00,2019-05-06 00:00:00,1,NULL,NULL,103101,NULL,50100
504976,51800,NULL,1786,681,681,USD,4801 / 51800,2019-03-29 00:00:00,2019-05-03 00:00:00,1,NULL,NULL,103096,NULL,50100
505002,51861,10184,1548,418.22,418.22,USD,145824,2019-04-30 00:00:00,2019-04-30 00:00:00,1,NULL,NULL,103124,NULL,50200
505020,51840,NULL,1292,8623.29,8623.29,USD,2456,2019-04-19 00:00:00,2019-05-06 00:00:00,1,NULL,NULL,103100,NULL,50100
505023,51853,NULL,1199,362,362,USD,168045,2019-05-01 00:00:00,2019-05-08 00:00:00,1,NULL,NULL,103105,NULL,50600
505051,51865,10185,1836,-119.96,-119.96,USD,4850 / 51865,2019-05-02 00:00:00,2019-05-02 00:00:00,1,NULL,NULL,103153,NULL,50200
505073,51885,10187,1534,850,850,USD,139585,2019-05-09 00:00:00,2019-05-28 00:00:00,1,NULL,NULL,103145,NULL,50200
505089,51865,NULL,1836,2787,2787,USD,4850 / 51865,2019-05-02 00:00:00,2019-05-02 00:00:00,1,NULL,NULL,103153,NULL,50100
505146,51809,10188,1181,950,950,USD,141843,2019-05-13 00:00:00,2019-05-28 00:00:00,1,NULL,NULL,103148,NULL,50200
505249,51872,10189,1534,700,700,USD,139638,2019-05-13 00:00:00,2019-05-28 00:00:00,1,NULL,NULL,103144,NULL,50200
505263,51896,10190,1553,900,900,USD,1431973,2019-05-20 00:00:00,2019-07-26 00:00:00,1,NULL,NULL,103300,NULL,50200
505265,51894,10191,1534,1050,1050,USD,140776,2019-07-17 00:00:00,2019-08-27 00:00:00,1,NULL,NULL,103408,NULL,50200
505287,51814,NULL,1429,3663,3663,USD,4813 / 51814,2019-04-18 00:00:00,2019-05-09 00:00:00,1,NULL,NULL,103110,NULL,50100
505289,51849,NULL,1835,334.2,334.2,USD,4841 / 51849,2019-04-25 00:00:00,2019-04-25 00:00:00,1,NULL,NULL,103111,NULL,50100
