ARBatchNo,PostType,COID,NumOfItems,UserID,PostingDt,RecordDate,CPID,CheckNo,Currency,HcApplyAmt,FxApplyAmt,ExportBatchNo,PostedInAccting,DoNotExport
4696,POSTCASH,0,2,RT,2024-05-20 00:00:00,2024-05-20 00:00:00,2137,CK 012763,USD,7590.4,7590.4,NULL,NULL,NULL
4697,POSTCASH,0,1,RT,2024-05-20 00:00:00,2024-05-20 00:00:00,2436,CK 1467,USD,8331.8,8331.8,NULL,NULL,NULL
4698,POSTCASH,0,1,RT,2024-05-20 00:00:00,2024-05-20 00:00:00,1680,CK 70001686,USD,112.14,112.14,NULL,NULL,NULL
4699,POSTCASH,0,1,RT,2024-05-20 00:00:00,2024-05-20 00:00:00,1802,CK 70001686,USD,2340,2340,NULL,NULL,NULL
4700,POSTCASH,0,1,RT,2024-05-20 00:00:00,2024-05-20 00:00:00,1612,CK 7774,USD,6425.43,6425.43,NULL,NULL,NULL
4701,POSTCASH,0,1,RT,2024-05-20 00:00:00,2024-05-20 00:00:00,2398,ACH052024,USD,3546,3546,NULL,NULL,NULL
4702,POSTCASH,0,2,RT,2024-04-29 00:00:00,2024-05-21 00:00:00,2412,ACH042924,USD,3681.16,3681.16,NULL,NULL,NULL
4703,POSTCASH,0,1,RT,2024-05-23 00:00:00,2024-05-24 00:00:00,2137,CK 012820,USD,2766.6,2766.6,NULL,NULL,NULL
4704,POSTCASH,0,1,RT,2024-05-23 00:00:00,2024-05-24 00:00:00,1775,ACH052324,USD,900,900,NULL,NULL,NULL
4705,POSTCASH,0,2,RT,2024-05-23 00:00:00,2024-05-24 00:00:00,1712,ACH052324,USD,2377.4,2377.4,NULL,NULL,NULL
4706,POSTCASH,0,2,RT,2024-05-21 00:00:00,2024-05-24 00:00:00,2481,ACH052124,USD,3211.2,3211.2,NULL,NULL,NULL
4707,POSTCASH,0,2,RT,2024-05-23 00:00:00,2024-05-28 00:00:00,2412,ACH052324,USD,4220.7,4220.7,NULL,NULL,NULL
4708,POSTCASH,0,6,RT,2024-05-24 00:00:00,2024-05-28 00:00:00,2354,ACH052424,USD,25985.96,25985.96,NULL,NULL,NULL
4709,POSTCASH,0,1,RT,2024-05-24 00:00:00,2024-05-28 00:00:00,2115,ACH052424,USD,521.5,521.5,NULL,NULL,NULL
4710,POSTCASH,0,4,RT,2024-05-24 00:00:00,2024-05-28 00:00:00,2086,ACH052424,USD,9495.6,9495.6,NULL,NULL,NULL
4711,POSTCASH,0,7,RT,2024-05-28 00:00:00,2024-05-28 00:00:00,1137,ACH052424,USD,4590.36,4590.36,NULL,NULL,NULL
4712,POSTCASH,0,2,RT,2024-05-28 00:00:00,2024-05-29 00:00:00,2356,CK 34336,USD,400,400,NULL,NULL,NULL
4713,POSTCASH,0,1,RT,2024-05-28 00:00:00,2024-05-29 00:00:00,1114,CK 122819,USD,6537,6537,NULL,NULL,NULL
4714,POSTCASH,0,1,RT,2024-05-28 00:00:00,2024-05-29 00:00:00,2398,ACH052824,USD,4344.78,4344.78,NULL,NULL,NULL
4715,POSTCASH,0,1,RT,2024-05-28 00:00:00,2024-05-29 00:00:00,2417,ACH052824,USD,1955,1955,NULL,NULL,NULL
4716,POSTCASH,0,1,RT,2024-05-28 00:00:00,2024-05-29 00:00:00,2417,ACH052824,USD,1700,1700,NULL,NULL,NULL
4717,POSTCASH,0,1,RT,2024-05-28 00:00:00,2024-05-29 00:00:00,1578,ACH052824,USD,4478.4,4478.4,NULL,NULL,NULL
4718,POSTCASH,0,1,RT,2024-05-28 00:00:00,2024-05-29 00:00:00,1405,ACJ052824,USD,8557.5,8557.5,NULL,NULL,NULL
4719,POSTCASH,0,1,RT,2024-05-30 00:00:00,2024-05-31 00:00:00,2452,ACH053024,USD,2902.5,2902.5,NULL,NULL,NULL
4720,POSTCASH,0,1,RT,2024-05-30 00:00:00,2024-05-31 00:00:00,2115,ACH053024,USD,415.6,415.6,NULL,NULL,NULL
4721,POSTCASH,0,1,RT,2024-05-30 00:00:00,2024-05-31 00:00:00,1775,ACH053024,USD,350.5,350.5,NULL,NULL,NULL
4722,POSTCASH,0,1,RT,2024-05-31 00:00:00,2024-05-31 00:00:00,1108,CK 211954,USD,4413.64,4413.64,NULL,NULL,NULL
4723,POSTCASH,0,1,RT,2024-05-31 00:00:00,2024-05-31 00:00:00,2436,CK 1483,USD,6128.22,6128.22,NULL,NULL,NULL
4724,POSTCASH,0,1,RT,2024-05-31 00:00:00,2024-05-31 00:00:00,2463,CK 13127,USD,3276.75,3276.75,NULL,NULL,NULL
4725,POSTCASH,0,1,RT,2024-05-31 00:00:00,2024-05-31 00:00:00,2502,CK 25221,USD,4039.2,4039.2,NULL,NULL,NULL
4726,POSTCASH,0,5,RT,2024-05-31 00:00:00,2024-05-31 00:00:00,1137,ACJ053124,USD,7486.2,7486.2,NULL,NULL,NULL
4727,POSTCASH,0,1,RT,2024-06-03 00:00:00,2024-06-03 00:00:00,2482,CK 109758,USD,300,300,NULL,NULL,NULL
4728,POSTCASH,0,1,RT,2024-06-03 00:00:00,2024-06-03 00:00:00,1474,CK 2584,USD,8571.05,8571.05,NULL,NULL,NULL
4729,POSTCASH,0,1,RT,2024-06-03 00:00:00,2024-06-03 00:00:00,1938,ACH060324,USD,2893.15,2893.15,NULL,NULL,NULL
4730,POSTCASH,0,1,RT,2024-06-03 00:00:00,2024-06-03 00:00:00,2417,ACH060324,USD,3910,3910,NULL,NULL,NULL
4731,POSTCASH,0,1,RT,2024-06-03 00:00:00,2024-06-04 00:00:00,2417,ACH060324,USD,3910,3910,NULL,NULL,NULL
4732,POSTCASH,0,6,RT,2024-06-05 00:00:00,2024-06-05 00:00:00,2035,CK 50508,USD,22246.08,22246.08,NULL,NULL,NULL
4733,POSTCASH,0,1,RT,2024-06-05 00:00:00,2024-06-05 00:00:00,2429,CK 185615,USD,170.86,170.86,NULL,NULL,NULL
4734,POSTCASH,0,1,RT,2024-06-05 00:00:00,2024-06-05 00:00:00,1565,CK 5380,USD,2058.65,2058.65,NULL,NULL,NULL
4735,POSTCASH,0,1,RT,2024-06-05 00:00:00,2024-06-05 00:00:00,2463,CK 13136,USD,7167.9,7167.9,NULL,NULL,NULL
4736,POSTCASH,0,1,RT,2024-06-05 00:00:00,2024-06-05 00:00:00,2442,CK 00045819,USD,12167.55,12167.55,NULL,NULL,NULL
4737,POSTCASH,0,1,RT,2024-05-16 00:00:00,2024-06-06 00:00:00,2356,WIR051624,USD,200,200,NULL,NULL,NULL
4738,POSTCASH,0,1,RT,2024-06-04 00:00:00,2024-06-06 00:00:00,1869,ACH060424,USD,8760,8760,NULL,NULL,NULL
4739,POSTCASH,0,1,RT,2024-06-06 00:00:00,2024-06-06 00:00:00,2459,ACH053124,USD,300,300,NULL,NULL,NULL
4740,POSTCASH,0,3,RT,2024-06-06 00:00:00,2024-06-06 00:00:00,2412,ACH053124,USD,5107.96,5107.96,NULL,NULL,NULL
4741,POSTCASH,0,1,RT,2024-06-06 00:00:00,2024-06-06 00:00:00,1680,CK 70017053,USD,254.26,254.26,NULL,NULL,NULL
4742,POSTCASH,0,1,RT,2024-06-06 00:00:00,2024-06-06 00:00:00,1802,CK 70017053,USD,200,200,NULL,NULL,NULL
4743,POSTCASH,0,3,RT,2024-06-07 00:00:00,2024-06-07 00:00:00,1577,ACH060724,USD,33100.4,33100.4,NULL,NULL,NULL
4744,POSTCASH,0,2,RT,2024-06-07 00:00:00,2024-06-07 00:00:00,1866,ACH060724,USD,13518.25,13518.25,NULL,NULL,NULL
4745,POSTCASH,0,5,RT,2024-06-07 00:00:00,2024-06-07 00:00:00,1137,ACH060724,USD,7358.4,7358.4,NULL,NULL,NULL
4746,UACASH-APP,0,1,RT,2024-06-07 00:00:00,2024-06-07 00:00:00,2316,ACH040924,USD,1600,1600,NULL,NULL,NULL
4747,UACASH-APP,0,1,RT,2024-06-07 00:00:00,2024-06-07 00:00:00,2316,ACH040824,USD,1568.8,1568.8,NULL,NULL,NULL
4748,UACASH-APP,0,1,RT,2024-06-07 00:00:00,2024-06-07 00:00:00,2316,ACH041124,USD,2800,2800,NULL,NULL,NULL
4749,UACASH-APP,0,1,RT,2024-06-07 00:00:00,2024-06-07 00:00:00,2316,ACH041124,USD,2800,2800,NULL,NULL,NULL
4750,UACASH-APP,0,1,RT,2024-06-07 00:00:00,2024-06-07 00:00:00,2316,ACH040824,USD,31.2,31.2,NULL,NULL,NULL
4751,POSTCASH,0,2,RT,2024-06-07 00:00:00,2024-06-07 00:00:00,2316,57518,USD,0,0,NULL,NULL,NULL
4752,POSTCASH,0,2,RT,2024-06-07 00:00:00,2024-06-07 00:00:00,2316,57518,USD,0,0,NULL,NULL,NULL
4753,POSTCASH,0,1,RT,2024-06-11 00:00:00,2024-06-11 00:00:00,1612,CK 7779,USD,6867.3,6867.3,NULL,NULL,NULL
4754,POSTCASH,0,1,RT,2024-06-11 00:00:00,2024-06-11 00:00:00,1474,CK 42593,USD,7488.8,7488.8,NULL,NULL,NULL
4755,POSTCASH,0,1,RT,2024-06-11 00:00:00,2024-06-11 00:00:00,2348,CK 01040,USD,432.4,432.4,NULL,NULL,NULL
4756,POSTCASH,0,1,RT,2024-06-11 00:00:00,2024-06-11 00:00:00,1561,CK 84452,USD,6068.85,6068.85,NULL,NULL,NULL
4757,POSTCASH,0,1,RT,2024-06-11 00:00:00,2024-06-11 00:00:00,1515,CK 72914,USD,44.1,44.1,NULL,NULL,NULL
4758,POSTCASH,0,1,RT,2024-06-11 00:00:00,2024-06-11 00:00:00,2463,CK 13151,USD,585,585,NULL,NULL,NULL
4759,POSTCASH,0,1,RT,2024-06-10 00:00:00,2024-06-11 00:00:00,1578,ACH061024,USD,5587.2,5587.2,NULL,NULL,NULL
4760,POSTCASH,0,1,RT,2024-06-10 00:00:00,2024-06-11 00:00:00,2354,ACH061024,USD,3297.3,3297.3,NULL,NULL,NULL
4761,POSTCASH,0,1,RT,2024-06-12 00:00:00,2024-06-12 00:00:00,2417,ACH061224,USD,340,340,NULL,NULL,NULL
4762,POSTCASH,0,1,RT,2024-06-11 00:00:00,2024-06-12 00:00:00,1869,ACH061124,USD,11062,11062,NULL,NULL,NULL
4763,POSTCASH,0,1,RT,2024-06-11 00:00:00,2024-06-12 00:00:00,2105,ACH061124,USD,2269.5,2269.5,NULL,NULL,NULL
4764,POSTCASH,0,1,RT,2024-06-11 00:00:00,2024-06-12 00:00:00,2504,ACH061124,USD,400,400,NULL,NULL,NULL
4765,POSTCASH,0,1,RT,2024-06-11 00:00:00,2024-06-12 00:00:00,2507,CK 187374,USD,12431.25,12431.25,NULL,NULL,NULL
4766,POSTCASH,0,2,RT,2024-06-14 00:00:00,2024-06-14 00:00:00,1986,CK 11543,USD,3750.4,3750.4,NULL,NULL,NULL
4767,POSTCASH,0,1,RT,2024-06-14 00:00:00,2024-06-14 00:00:00,1577,ACH061424,USD,10263.72,10263.72,NULL,NULL,NULL
4768,POSTCASH,0,4,RT,2024-06-14 00:00:00,2024-06-14 00:00:00,1137,ACJ061424,USD,5375.16,5375.16,NULL,NULL,NULL
4769,POSTCASH,0,3,RT,2024-06-07 00:00:00,2024-06-14 00:00:00,1299,WIR060724,USD,11703.33,11703.33,NULL,NULL,NULL
4770,POSTCASH,0,1,RT,2024-06-17 00:00:00,2024-06-17 00:00:00,2356,ACH061424,USD,200,200,NULL,NULL,NULL
4771,POSTCASH,0,1,RT,2024-06-17 00:00:00,2024-06-19 00:00:00,2436,CK 1515,USD,4800.6,4800.6,NULL,NULL,NULL
4772,POSTCASH,0,2,RT,2024-06-17 00:00:00,2024-06-19 00:00:00,2155,CK 11367,USD,9151.35,9151.35,NULL,NULL,NULL
4773,POSTCASH,0,2,RT,2024-06-17 00:00:00,2024-06-19 00:00:00,1474,CK 42605,USD,18667.35,18667.35,NULL,NULL,NULL
4774,POSTCASH,0,1,RT,2024-06-17 00:00:00,2024-06-19 00:00:00,2316,ACH061724,USD,1200,1200,NULL,NULL,NULL
4775,POSTCASH,0,2,RT,2024-06-19 00:00:00,2024-06-19 00:00:00,2316,CM 57518,USD,0,0,NULL,NULL,NULL
4776,POSTCASH,0,1,RT,2024-06-18 00:00:00,2024-06-20 00:00:00,2001,ACH061824,USD,3605,3605,NULL,NULL,NULL
4777,POSTCASH,0,1,RT,2024-06-21 00:00:00,2024-06-21 00:00:00,1577,ACH062124,USD,10327.5,10327.5,NULL,NULL,NULL
4778,POSTCASH,0,1,RT,2024-06-21 00:00:00,2024-06-21 00:00:00,2115,ACH062124,USD,1050,1050,NULL,NULL,NULL
4779,POSTCASH,0,5,RT,2024-06-21 00:00:00,2024-06-21 00:00:00,1137,ACH062124,USD,7734,7734,NULL,NULL,NULL
4780,POSTCASH,0,2,RT,2024-06-21 00:00:00,2024-06-21 00:00:00,1215,ACH062124,USD,14734.1,14734.1,NULL,NULL,NULL
4781,POSTCASH,0,1,RT,2024-06-21 00:00:00,2024-06-21 00:00:00,2481,ACH062124,USD,1582.5,1582.5,NULL,NULL,NULL
4782,POSTCASH,0,1,RT,2024-06-24 00:00:00,2024-06-25 00:00:00,2155,CK 11385,USD,3976,3976,NULL,NULL,NULL
4783,POSTCASH,0,1,RT,2024-06-24 00:00:00,2024-06-25 00:00:00,2137,CK 013075,USD,2176,2176,NULL,NULL,NULL
4784,POSTCASH,0,1,RT,2024-06-24 00:00:00,2024-06-25 00:00:00,2507,CK 187458,USD,1188,1188,NULL,NULL,NULL
4785,POSTCASH,0,1,RT,2024-06-21 00:00:00,2024-06-25 00:00:00,2412,ACH062124,USD,1015.3,1015.3,NULL,NULL,NULL
4786,POSTCASH,0,1,RT,2024-06-24 00:00:00,2024-06-25 00:00:00,2417,ACH062424,USD,850,850,NULL,NULL,NULL
4787,POSTCASH,0,3,RT,2024-06-25 00:00:00,2024-06-26 00:00:00,1712,ACH062524,USD,4711.72,4711.72,NULL,NULL,NULL
4788,POSTCASH,0,1,RT,2024-06-25 00:00:00,2024-06-26 00:00:00,2502,CK 25351,USD,4462,4462,NULL,NULL,NULL
4789,POSTCASH,0,1,RT,2024-06-25 00:00:00,2024-06-26 00:00:00,1114,CK 123169,USD,2937.6,2937.6,NULL,NULL,NULL
4790,POSTCASH,0,1,RT,2024-06-25 00:00:00,2024-06-26 00:00:00,2201,CK 75405,USD,179.17,179.17,NULL,NULL,NULL
4791,POSTCASH,0,1,RT,2024-06-25 00:00:00,2024-06-26 00:00:00,2436,CK 1526,USD,8094.24,8094.24,NULL,NULL,NULL
4792,POSTCASH,0,1,RT,2024-06-25 00:00:00,2024-06-26 00:00:00,1565,CK 5547 ,USD,6811.9,6811.9,NULL,NULL,NULL
4793,POSTCASH,0,1,RT,2024-06-25 00:00:00,2024-06-26 00:00:00,1843,CK 131925 ,USD,200,200,NULL,NULL,NULL
4794,POSTCASH,0,1,RT,2024-06-27 00:00:00,2024-06-28 00:00:00,2424,ACH062724,USD,4144.8,4144.8,NULL,NULL,NULL
4795,POSTCASH,0,1,RT,2024-06-28 00:00:00,2024-06-28 00:00:00,1137,ACH062824,USD,1833.3,1833.3,NULL,NULL,NULL
4796,POSTCASH,0,2,RT,2024-06-28 00:00:00,2024-06-28 00:00:00,1578,ACJ062824,USD,8582.6,8582.6,NULL,NULL,NULL
4797,POSTCASH,0,5,RT,2024-06-28 00:00:00,2024-06-28 00:00:00,1712,ACH062824,USD,6912.85,6912.85,NULL,NULL,NULL
4798,UACASH,0,1,RT,2024-06-28 00:00:00,2024-07-01 00:00:00,2418,CK 7437,USD,300,300,NULL,NULL,NULL
4799,POSTCASH,0,1,RT,2024-06-28 00:00:00,2024-07-01 00:00:00,2473,CK 2121,USD,1800,1800,NULL,NULL,NULL
4800,POSTCASH,0,1,RT,2024-07-01 00:00:00,2024-07-01 00:00:00,2232,ACH062824,USD,3138,3138,NULL,NULL,NULL
4801,POSTCASH,0,1,RT,2024-07-01 00:00:00,2024-07-01 00:00:00,2417,ACH070124,USD,2550,2550,NULL,NULL,NULL
4802,POSTCASH,0,1,RT,2024-07-01 00:00:00,2024-07-01 00:00:00,2354,ACH070124,USD,3118.95,3118.95,NULL,NULL,NULL
4803,POSTCASH,0,1,RT,2024-07-02 00:00:00,2024-07-03 00:00:00,2105,ACH070224,USD,5062,5062,NULL,NULL,NULL
4804,POSTCASH,0,2,RT,2024-07-08 00:00:00,2024-07-08 00:00:00,2356,WIR052924,USD,400,400,NULL,NULL,NULL
4805,POSTCASH,0,1,RT,2024-07-03 00:00:00,2024-07-08 00:00:00,2356,WIR070324,USD,200,200,NULL,NULL,NULL
4806,POSTCASH,0,1,RT,2024-07-08 00:00:00,2024-07-08 00:00:00,1565,CK 5606,USD,6660.6,6660.6,NULL,NULL,NULL
4807,POSTCASH,0,1,RT,2024-07-08 00:00:00,2024-07-08 00:00:00,1843,CK 131973,USD,222,222,NULL,NULL,NULL
4808,POSTCASH,0,1,RT,2024-07-08 00:00:00,2024-07-08 00:00:00,2463,CK 13176,USD,4224.25,4224.25,NULL,NULL,NULL
4809,POSTCASH,0,2,RT,2024-07-08 00:00:00,2024-07-08 00:00:00,2436,CK 1543,USD,17131.4,17131.4,NULL,NULL,NULL
4810,POSTCASH,0,4,RT,2024-07-05 00:00:00,2024-07-09 00:00:00,1137,ACH070524,USD,5373.3,5373.3,NULL,NULL,NULL
4811,POSTCASH,0,1,RT,2024-07-08 00:00:00,2024-07-11 00:00:00,2412,ACH070824,USD,3057,3057,NULL,NULL,NULL
4812,POSTCASH,0,1,RT,2024-07-09 00:00:00,2024-07-11 00:00:00,2491,ACH070924,USD,4996.8,4996.8,NULL,NULL,NULL
4813,POSTCASH,0,2,RT,2024-07-10 00:00:00,2024-07-11 00:00:00,2115,ACH071024,USD,750.8,750.8,NULL,NULL,NULL
4814,POSTCASH,0,2,RT,2024-07-10 00:00:00,2024-07-11 00:00:00,1215,ACH071024,USD,14522.94,14522.94,NULL,NULL,NULL
4815,POSTCASH,0,1,RT,2024-07-11 00:00:00,2024-07-11 00:00:00,1199,ACH071124,USD,5868.4,5868.4,NULL,NULL,NULL
4816,POSTCASH,0,1,RT,2024-07-11 00:00:00,2024-07-11 00:00:00,1802,CK 70001769,USD,311.68,311.68,NULL,NULL,NULL
4817,POSTCASH,0,1,RT,2024-07-11 00:00:00,2024-07-11 00:00:00,1565,CK 5667,USD,3161.6,3161.6,NULL,NULL,NULL
4818,POSTCASH,0,1,RT,2024-07-11 00:00:00,2024-07-11 00:00:00,2155,CK 11400,USD,4308,4308,NULL,NULL,NULL
4819,POSTCASH,0,1,RT,2024-07-12 00:00:00,2024-07-12 00:00:00,2424,ACH071224,USD,4341.59,4341.59,NULL,NULL,NULL
4820,POSTCASH,0,1,RT,2024-07-12 00:00:00,2024-07-12 00:00:00,1104,ACH071224,USD,1800.05,1800.05,NULL,NULL,NULL
4821,POSTCASH,0,4,RT,2024-07-12 00:00:00,2024-07-12 00:00:00,1137,ACH071224,USD,6193.4,6193.4,NULL,NULL,NULL
4822,UACASH,0,1,RT,2024-07-12 00:00:00,2024-07-12 00:00:00,2316,ACH071224,USD,3465.1,3465.1,NULL,NULL,NULL
4823,UACASH-APP,0,1,RT,2024-07-12 00:00:00,2024-07-12 00:00:00,2316,ACH071224,USD,665.1,665.1,NULL,NULL,NULL
4824,POSTCASH,0,1,RT,2024-07-15 00:00:00,2024-07-15 00:00:00,1578,ACH071524,USD,4025,4025,NULL,NULL,NULL
4825,POSTCASH,0,2,RT,2024-07-15 00:00:00,2024-07-15 00:00:00,2137,CK 013028,USD,2884.2,2884.2,NULL,NULL,NULL
4826,POSTCASH,0,1,RT,2024-07-15 00:00:00,2024-07-15 00:00:00,2517,CK 10020733,USD,235.6,235.6,NULL,NULL,NULL
4827,POSTCASH,0,1,RT,2024-07-15 00:00:00,2024-07-15 00:00:00,1114,CK 123372,USD,4799.2,4799.2,NULL,NULL,NULL
4828,POSTCASH,0,4,RT,2024-07-17 00:00:00,2024-07-17 00:00:00,2035,CK 50539,USD,26039,26039,NULL,NULL,NULL
4829,POSTCASH,0,1,RT,2024-07-17 00:00:00,2024-07-17 00:00:00,1561,CK 84617,USD,6419.25,6419.25,NULL,NULL,NULL
4830,UACASH-APP,0,1,RT,2024-07-18 00:00:00,2024-07-18 00:00:00,2316,ACH071224,USD,2800,2800,NULL,NULL,NULL
4831,UACASH,0,1,RT,2024-07-17 00:00:00,2024-07-18 00:00:00,2316,ACH071724,USD,3000,3000,NULL,NULL,NULL
4832,POSTCASH,0,3,RT,2024-07-17 00:00:00,2024-07-18 00:00:00,2452,ACH071724,USD,14620,14620,NULL,NULL,NULL
4833,POSTCASH,0,3,RT,2024-07-16 00:00:00,2024-07-18 00:00:00,1712,ACH071624,USD,5580.08,5580.08,NULL,NULL,NULL
4834,POSTCASH,0,2,RT,2024-07-18 00:00:00,2024-07-18 00:00:00,1775,ACH071824,USD,1700,1700,NULL,NULL,NULL
4835,UACASH,0,1,RT,2024-07-19 00:00:00,2024-07-19 00:00:00,2316,ACH071924,USD,2947,2947,NULL,NULL,NULL
4836,UACASH-APP,0,1,RT,2024-07-19 00:00:00,2024-07-19 00:00:00,2316,ACH071924,USD,147,147,NULL,NULL,NULL
4837,POSTCASH,0,3,RT,2024-07-19 00:00:00,2024-07-19 00:00:00,1137,ACH071924,USD,3886,3886,NULL,NULL,NULL
4838,POSTCASH,0,1,RT,2024-07-19 00:00:00,2024-07-19 00:00:00,2412,ACH071924,USD,1144,1144,NULL,NULL,NULL
4839,POSTCASH,0,1,RT,2024-07-19 00:00:00,2024-07-19 00:00:00,1577,ACH071924,USD,8435.9,8435.9,NULL,NULL,NULL
4840,POSTCASH,0,1,RT,2024-07-22 00:00:00,2024-07-23 00:00:00,2137,CK 013306,USD,1942.4,1942.4,NULL,NULL,NULL
4841,POSTCASH,0,1,RT,2024-07-22 00:00:00,2024-07-23 00:00:00,2137,CK 013341,USD,2527.2,2527.2,NULL,NULL,NULL
4842,POSTCASH,0,1,RT,2024-07-22 00:00:00,2024-07-23 00:00:00,2463,CK 13202,USD,8241.5,8241.5,NULL,NULL,NULL
4843,POSTCASH,0,1,RT,2024-07-22 00:00:00,2024-07-23 00:00:00,1578,ACH072224,USD,7200,7200,NULL,NULL,NULL
4844,POSTCASH,0,1,RT,2024-07-23 00:00:00,2024-07-24 00:00:00,1775,ACH072324,USD,850,850,NULL,NULL,NULL
4845,POSTCASH,0,1,RT,2024-07-22 00:00:00,2024-07-24 00:00:00,2417,ACH072224,USD,4250,4250,NULL,NULL,NULL
4846,POSTCASH,0,1,RT,2024-07-22 00:00:00,2024-07-24 00:00:00,2417,ACH072224,USD,3910,3910,NULL,NULL,NULL
4847,POSTCASH,0,1,RT,2024-07-22 00:00:00,2024-07-24 00:00:00,1406,ACH072224,USD,3116.68,3116.68,NULL,NULL,NULL
4848,POSTCASH,0,1,RT,2024-07-22 00:00:00,2024-07-24 00:00:00,2086,ACH072224,USD,3385.6,3385.6,NULL,NULL,NULL
4849,UACASH,0,1,RT,2024-07-25 00:00:00,2024-07-26 00:00:00,2316,ACH072524,USD,2400,2400,NULL,NULL,NULL
4850,UACASH,0,1,RT,2024-07-26 00:00:00,2024-07-26 00:00:00,2316,ACH072624,USD,11548.6,11548.6,NULL,NULL,NULL
4851,POSTCASH,0,2,RT,2024-07-26 00:00:00,2024-07-26 00:00:00,1577,ACH072624,USD,19390.62,19390.62,NULL,NULL,NULL
4852,UACASH-APP,0,1,RT,2024-07-26 00:00:00,2024-07-26 00:00:00,2316,ACH071924,USD,2800,2800,NULL,NULL,NULL
4853,UACASH-APP,0,1,RT,2024-07-26 00:00:00,2024-07-26 00:00:00,2316,ACH072624,USD,348.6,348.6,NULL,NULL,NULL
4854,POSTCASH,0,3,RT,2024-07-25 00:00:00,2024-07-26 00:00:00,1909,CK 5597,USD,1494,1494,NULL,NULL,NULL
4855,POSTCASH,0,1,RT,2024-07-26 00:00:00,2024-07-26 00:00:00,2436,CK 1578,USD,8891.3,8891.3,NULL,NULL,NULL
4856,POSTCASH,0,2,RT,2024-07-29 00:00:00,2024-07-31 00:00:00,1137,ACH072924,USD,2486,2486,NULL,NULL,NULL
4857,POSTCASH,0,1,RT,2024-07-31 00:00:00,2024-07-31 00:00:00,2398,ACH072624,USD,5112.8,5112.8,NULL,NULL,NULL
4858,POSTCASH,0,1,RT,2024-07-31 00:00:00,2024-08-01 00:00:00,2412,ACH073124,USD,1281.28,1281.28,NULL,NULL,NULL
4859,POSTCASH,0,1,RT,2024-07-31 00:00:00,2024-08-01 00:00:00,1612,CK 7795,USD,8154.8,8154.8,NULL,NULL,NULL
4860,POSTCASH,0,1,RT,2024-07-31 00:00:00,2024-08-01 00:00:00,1802,CK 70018023,USD,250,250,NULL,NULL,NULL
4861,POSTCASH,0,1,RT,2024-07-31 00:00:00,2024-08-01 00:00:00,1565,CK 5838,USD,2600.4,2600.4,NULL,NULL,NULL
4862,POSTCASH,0,1,RT,2024-07-31 00:00:00,2024-08-01 00:00:00,2436,CK 1596,USD,6892.2,6892.2,NULL,NULL,NULL
4863,UACASH-APP,0,1,RT,2024-08-01 00:00:00,2024-08-01 00:00:00,2418,CK 7437,USD,300,300,NULL,NULL,NULL
4864,UACASH,0,1,RT,2024-07-31 00:00:00,2024-08-01 00:00:00,2418,CK 7661,USD,1465,1465,NULL,NULL,NULL
4865,UACASH-APP,0,1,RT,2024-08-02 00:00:00,2024-08-02 00:00:00,2316,ACH072624,USD,2800,2800,NULL,NULL,NULL
4866,POSTCASH,0,3,RT,2024-08-02 00:00:00,2024-08-02 00:00:00,1137,ACH080224,USD,4206.6,4206.6,NULL,NULL,NULL
4867,POSTCASH,0,1,RT,2024-08-02 00:00:00,2024-08-02 00:00:00,2356,WIR072324,USD,200,200,NULL,NULL,NULL
4868,POSTCASH,0,1,RT,2024-08-02 00:00:00,2024-08-06 00:00:00,1299,WIR080224,USD,8185.9,8185.9,NULL,NULL,NULL
4869,POSTCASH,0,2,RT,2024-08-05 00:00:00,2024-08-06 00:00:00,1712,ACH080524,USD,3786.66,3786.66,NULL,NULL,NULL
4870,POSTCASH,0,1,RT,2024-08-05 00:00:00,2024-08-06 00:00:00,2417,WIR080524,USD,3910,3910,NULL,NULL,NULL
4871,POSTCASH,0,1,RT,2024-08-05 00:00:00,2024-08-06 00:00:00,2356,WIR080524,USD,200,200,NULL,NULL,NULL
4872,POSTCASH,0,1,RT,2024-08-05 00:00:00,2024-08-06 00:00:00,2442,CK 00049034,USD,12426.5,12426.5,NULL,NULL,NULL
4873,POSTCASH,0,2,RT,2024-08-05 00:00:00,2024-08-06 00:00:00,2436,CK 1609,USD,12740.58,12740.58,NULL,NULL,NULL
4874,UACASH-APP,0,1,RT,2024-08-09 00:00:00,2024-08-09 00:00:00,2316,ACH072524,USD,2400,2400,NULL,NULL,NULL
4875,UACASH-APP,0,1,RT,2024-08-09 00:00:00,2024-08-09 00:00:00,2316,ACH071724,USD,3000,3000,NULL,NULL,NULL
4876,UACASH-APP,0,1,RT,2024-08-09 00:00:00,2024-08-09 00:00:00,2316,ACH072624,USD,2800,2800,NULL,NULL,NULL
4877,UACASH-APP,0,1,RT,2024-08-09 00:00:00,2024-08-09 00:00:00,2316,ACH072624,USD,2800,2800,NULL,NULL,NULL
4878,POSTCASH,0,1,RT,2024-08-07 00:00:00,2024-08-09 00:00:00,1891,ACH080724,USD,9666.8,9666.8,NULL,NULL,NULL
4879,POSTCASH,0,1,RT,2024-08-07 00:00:00,2024-08-09 00:00:00,1215,ACH080724,USD,7811.6,7811.6,NULL,NULL,NULL
4880,POSTCASH,0,2,RT,2024-08-09 00:00:00,2024-08-09 00:00:00,1577,ACH080924,USD,19510,19510,NULL,NULL,NULL
