ReceiptID,BuySellNo,Amount,FxAmount,CurrencyCd,CheckNo,PaymentDt,EntryDt,DiscountAmt,LedgerID,PostingType,Reference,DepositDate,ARBatchNo
11854,54028,4730.4,4730.4,USD,CK 46011,2021-08-19 00:00:00,2021-08-19 00:00:00,0,NULL,CRE,,NULL,2828
11855,54033,3742.2,3742.2,USD,CK 46011,2021-08-19 00:00:00,2021-08-19 00:00:00,0,NULL,CRE,,NULL,2828
11856,53929,6661.5,6661.5,USD,76651,2021-08-19 00:00:00,2021-08-19 00:00:00,0,NULL,CRE,,NULL,2829
11857,53939INV,500,500,USD,CK 5995,2021-08-19 00:00:00,2021-08-19 00:00:00,0,NULL,CRE,,NULL,2830
11858,54025,1457.4,1457.4,USD,ACH082021,2021-08-20 00:00:00,2021-08-20 00:00:00,0,NULL,CRE,,NULL,2831
11859,54014,1616,1616,USD,ACH082021,2021-08-20 00:00:00,2021-08-20 00:00:00,0,NULL,CRE,,NULL,2831
11860,54040,1612.8,1612.8,USD,ACH082021,2021-08-20 00:00:00,2021-08-20 00:00:00,0,NULL,CRE,,NULL,2831
11861,53995,2576,2576,USD,ACH082021,2021-08-20 00:00:00,2021-08-20 00:00:00,0,NULL,CRE,,NULL,2831
11862,54058,2390,2390,USD,ACH082021,2021-08-20 00:00:00,2021-08-20 00:00:00,0,NULL,CRE,,NULL,2831
11863,54059,2455,2455,USD,ACH082021,2021-08-20 00:00:00,2021-08-20 00:00:00,0,NULL,CRE,,NULL,2831
11864,54069,2461.2,2461.2,USD,ACH082021,2021-08-20 00:00:00,2021-08-20 00:00:00,0,NULL,CRE,,NULL,2831
11865,52674,500,500,USD,ACH082321,2021-08-23 00:00:00,2021-08-23 00:00:00,0,NULL,CRE,,NULL,2832
11866,54037,6277.76,6277.76,USD,CK 2320,2021-08-26 00:00:00,2021-08-26 00:00:00,0,NULL,CRE,,NULL,2833
11867,54044,1605,1605,USD,CK 2323,2021-08-26 00:00:00,2021-08-26 00:00:00,0,NULL,CRE,,NULL,2834
11868,54071,3998.4,3998.4,USD,CK 46066,2021-08-26 00:00:00,2021-08-26 00:00:00,0,NULL,CRE,,NULL,2835
11869,54016,4042.72,4042.72,USD,CK 8422,2021-08-26 00:00:00,2021-08-26 00:00:00,0,NULL,CRE,,NULL,2836
11870,54068,10628.8,10628.8,USD,ACH082721,2021-08-27 00:00:00,2021-08-27 00:00:00,0,NULL,CRE,,NULL,2837
11871,54035,8153.6,8153.6,USD,ACH082721,2021-08-27 00:00:00,2021-08-27 00:00:00,0,NULL,CRE,,NULL,2838
11872,53966,2629.86,2629.86,USD,ACH082721,2021-08-27 00:00:00,2021-08-27 00:00:00,0,NULL,CRE,,NULL,2839
11873,54034,909.6,909.6,USD,ACH082721,2021-08-27 00:00:00,2021-08-27 00:00:00,0,NULL,CRE,,NULL,2840
11874,53998,1353,1353,USD,ACH082721,2021-08-27 00:00:00,2021-08-27 00:00:00,0,NULL,CRE,,NULL,2840
11875,54091,2160.6,2160.6,USD,ACH082721,2021-08-27 00:00:00,2021-08-27 00:00:00,0,NULL,CRE,,NULL,2840
11876,52674,500,500,USD,ACH083021,2021-08-30 00:00:00,2021-08-30 00:00:00,0,NULL,CRE,,NULL,2841
11877,53878,5485.09,5485.09,USD,ACH083021,2021-08-30 00:00:00,2021-08-30 00:00:00,0,NULL,CRE,,NULL,2842
11878,54013,18630,18630,USD,CK 108563,2021-08-31 00:00:00,2021-08-31 00:00:00,0,NULL,CRE,,NULL,2843
11879,53767,14827.6,14827.6,USD,CK L052546,2021-08-31 00:00:00,2021-08-31 00:00:00,0,NULL,CRE,,NULL,2844
11880,53917,20688,20688,USD,CK L052546,2021-08-31 00:00:00,2021-08-31 00:00:00,0,NULL,CRE,,NULL,2844
11881,54067,937.95,937.95,USD,ACH090321,2021-09-03 00:00:00,2021-09-03 00:00:00,0,NULL,CRE,,NULL,2845
11882,54026,2204.88,2204.88,USD,ACH090321,2021-09-03 00:00:00,2021-09-03 00:00:00,0,NULL,CRE,,NULL,2846
11883,54056,-2100,-2100,USD,ACH090321,2021-09-03 00:00:00,2021-09-03 00:00:00,0,NULL,CRE,,NULL,2846
11884,53948,2469,2469,USD,CK 076682,2021-09-03 00:00:00,2021-09-03 00:00:00,0,NULL,CRE,,NULL,2847
11885,53967,5871.36,5871.36,USD,CK 076682,2021-09-03 00:00:00,2021-09-03 00:00:00,0,NULL,CRE,,NULL,2847
11886,53926,1984.96,1984.96,USD,CK 076682,2021-09-03 00:00:00,2021-09-03 00:00:00,0,NULL,CRE,,NULL,2847
11888,54081,11872.5,11872.5,USD,ACH090721,2021-09-07 00:00:00,2021-09-07 00:00:00,0,NULL,CRE,,NULL,2849
11889,52674,500,500,USD,ACH090721,2021-09-07 00:00:00,2021-09-07 00:00:00,0,NULL,CRE,,NULL,2850
11890,54063,1498,1498,USD,ACH090721,2021-09-07 00:00:00,2021-09-07 00:00:00,0,NULL,CRE,,NULL,2851
11891,54089,874.8,874.8,USD,ACH090721,2021-09-07 00:00:00,2021-09-07 00:00:00,0,NULL,CRE,,NULL,2851
11892,54049,2092.44,2092.44,USD,ACH090721,2021-09-07 00:00:00,2021-09-07 00:00:00,0,NULL,CRE,,NULL,2851
11893,54113,5002.8,5002.8,USD,ACH090721,2021-09-07 00:00:00,2021-09-07 00:00:00,0,NULL,CRE,,NULL,2851
11894,54117,1980.55,1980.55,USD,ACH090721,2021-09-07 00:00:00,2021-09-07 00:00:00,0,NULL,CRE,,NULL,2851
11895,54076,4872,4872,USD,ACH090821,2021-09-08 00:00:00,2021-09-08 00:00:00,0,NULL,CRE,,NULL,2852
11896,54041,7700,7700,USD,CK 13890,2021-09-08 00:00:00,2021-09-08 00:00:00,0,NULL,CRE,,NULL,2853
11897,52674,500,500,USD,QCH090921,2021-09-09 00:00:00,2021-09-09 00:00:00,0,NULL,CRE,,NULL,2854
11898,54021,7105.4,7105.4,USD,WIR090821,2021-09-08 00:00:00,2021-09-08 00:00:00,0,NULL,CRE,,NULL,2855
11899,54077,12832.1,12832.1,USD,WIR090821,2021-09-08 00:00:00,2021-09-08 00:00:00,0,NULL,CRE,,NULL,2855
11900,54112,3838.35,3838.35,USD,WIR090821,2021-09-08 00:00:00,2021-09-08 00:00:00,0,NULL,CRE,,NULL,2855
11901,54096,10553.04,10553.04,USD,ACH091021,2021-09-10 00:00:00,2021-09-10 00:00:00,0,NULL,CRE,,NULL,2856
11902,54119,5059.47,5059.47,USD,ACH091021,2021-09-10 00:00:00,2021-09-10 00:00:00,0,NULL,CRE,,NULL,2857
11903,53992,958.4,958.4,USD,ACH091021,2021-09-10 00:00:00,2021-09-10 00:00:00,0,NULL,CRE,,NULL,2858
11904,54141,2799,2799,USD,CK 15017,2021-09-10 00:00:00,2021-09-10 00:00:00,0,NULL,CRE,,NULL,2859
11905,54018,7891.2,7891.2,USD,CK 108659,2021-09-10 00:00:00,2021-09-10 00:00:00,0,NULL,CRE,,NULL,2860
11906,54024,6184.75,6184.75,USD,CK 108659,2021-09-10 00:00:00,2021-09-10 00:00:00,0,NULL,CRE,,NULL,2860
11907,54053,7329.3,7329.3,USD,CK 108659,2021-09-10 00:00:00,2021-09-10 00:00:00,0,NULL,CRE,,NULL,2860
11908,54064,7484.4,7484.4,USD,CK 108659,2021-09-10 00:00:00,2021-09-10 00:00:00,0,NULL,CRE,,NULL,2860
11909,53858,1841.4,1841.4,USD,ACH091321,2021-09-14 00:00:00,2021-09-14 00:00:00,0,NULL,CRE,,NULL,2861
11910,54098,1584,1584,USD,ACH091321,2021-09-14 00:00:00,2021-09-14 00:00:00,0,NULL,CRE,,NULL,2861
11911,54103,1521,1521,USD,ACH091321,2021-09-14 00:00:00,2021-09-14 00:00:00,0,NULL,CRE,,NULL,2861
11912,54110,2472.5,2472.5,USD,ACH091321,2021-09-14 00:00:00,2021-09-14 00:00:00,0,NULL,CRE,,NULL,2861
11913,54084,3717,3717,USD,ACH091321,2021-09-14 00:00:00,2021-09-14 00:00:00,0,NULL,CRE,,NULL,2861
11914,54104,1704,1704,USD,ACH091321,2021-09-14 00:00:00,2021-09-14 00:00:00,0,NULL,CRE,,NULL,2861
11915,54050,2447.76,2447.76,USD,ACH091321,2021-09-14 00:00:00,2021-09-14 00:00:00,0,NULL,CRE,,NULL,2861
11916,54123,1390.2,1390.2,USD,ACH091321,2021-09-14 00:00:00,2021-09-14 00:00:00,0,NULL,CRE,,NULL,2861
11917,54083,2499,2499,USD,ACH091321,2021-09-14 00:00:00,2021-09-14 00:00:00,0,NULL,CRE,,NULL,2861
11918,54006,9808.75,9808.75,USD,ACH091321,2021-09-14 00:00:00,2021-09-14 00:00:00,0,NULL,CRE,,NULL,2861
11919,52674,500,500,USD,ACH091421,2021-09-14 00:00:00,2021-09-14 00:00:00,0,NULL,CRE,,NULL,2862
11920,54111,2694,2694,USD,CK 56456670,2021-09-14 00:00:00,2021-09-14 00:00:00,0,NULL,CRE,,NULL,2863
11921,54109,3583.4,3583.4,USD,CK 10652,2021-09-14 00:00:00,2021-09-14 00:00:00,0,NULL,CRE,,NULL,2864
11922,53745,4222.75,4222.75,USD,CK 10238,2021-09-14 00:00:00,2021-09-14 00:00:00,0,NULL,CRE,,NULL,2865
11923,54067INV,198.49,198.49,USD,CK 16418,2021-09-15 00:00:00,2021-09-15 00:00:00,0,NULL,CRE,,NULL,2866
11924,53953,4627.32,4627.32,USD,CK 076709,2021-09-14 00:00:00,2021-09-14 00:00:00,0,NULL,CRE,,NULL,2867
11925,53991,2044.8,2044.8,USD,CK 076709,2021-09-14 00:00:00,2021-09-14 00:00:00,0,NULL,CRE,,NULL,2867
11926,54097,5128.8,5128.8,USD,CK 8607,2021-09-15 00:00:00,2021-09-15 00:00:00,0,NULL,CRE,,NULL,2868
11927,54079,6981.65,6981.65,USD,ACH091521,2021-09-15 00:00:00,2021-09-15 00:00:00,0,NULL,CRE,,NULL,2869
11928,54092,5806.68,5806.68,USD,ACH091521,2021-09-15 00:00:00,2021-09-15 00:00:00,0,NULL,CRE,,NULL,2869
11929,54047,7080.98,7080.98,USD,ACH091521,2021-09-15 00:00:00,2021-09-15 00:00:00,0,NULL,CRE,,NULL,2869
11930,54051,2206.89,2206.89,USD,ACH091721,2021-09-17 00:00:00,2021-09-17 00:00:00,0,NULL,CRE,,NULL,2870
11931,54105,1455,1455,USD,ACH091721,2021-09-17 00:00:00,2021-09-17 00:00:00,0,NULL,CRE,,NULL,2870
11932,54115,1346.4,1346.4,USD,ACH091721,2021-09-17 00:00:00,2021-09-17 00:00:00,0,NULL,CRE,,NULL,2870
11933,54042,12004,12004,USD,CK 8351,2021-09-20 00:00:00,2021-09-20 00:00:00,0,NULL,CRE,,NULL,2871
11934,54023,5479.2,5479.2,USD,CK 13908,2021-09-20 00:00:00,2021-09-20 00:00:00,0,NULL,CRE,,NULL,2872
11935,52674,500,500,USD,ACH092121,2021-09-21 00:00:00,2021-09-21 00:00:00,0,NULL,CRE,,NULL,2873
11936,54070,23591.15,23591.15,USD,ACH092321,2021-09-23 00:00:00,2021-09-23 00:00:00,0,NULL,CRE,,NULL,2874
11937,53965,4224.65,4224.65,USD,ACH092321,2021-09-23 00:00:00,2021-09-23 00:00:00,0,NULL,CRE,,NULL,2874
11938,54131,603.2,603.2,USD,ACH092421,2021-09-24 00:00:00,2021-09-24 00:00:00,0,NULL,CRE,,NULL,2875
11939,54074,16674.3,16674.3,USD,ACH092321,2021-09-23 00:00:00,2021-09-23 00:00:00,0,NULL,CRE,,NULL,2876
11940,54085,2754,2754,USD,ACH092421,2021-09-24 00:00:00,2021-09-24 00:00:00,0,NULL,CRE,,NULL,2877
11941,54116,1752,1752,USD,ACH092421,2021-09-24 00:00:00,2021-09-24 00:00:00,0,NULL,CRE,,NULL,2877
11942,53976,731.2,731.2,USD,ACH092421,2021-09-24 00:00:00,2021-09-24 00:00:00,0,NULL,CRE,,NULL,2877
11943,54149,1980,1980,USD,ACH092421,2021-09-24 00:00:00,2021-09-24 00:00:00,0,NULL,CRE,,NULL,2877
11944,54200,3327,3327,USD,ACH092421,2021-09-24 00:00:00,2021-09-24 00:00:00,0,NULL,CRE,,NULL,2877
11945,54180,1443.2,1443.2,USD,ACH092421,2021-09-24 00:00:00,2021-09-24 00:00:00,0,NULL,CRE,,NULL,2877
11946,54015,6112.44,6112.44,USD,CK 076736,2021-09-24 00:00:00,2021-09-24 00:00:00,0,NULL,CRE,,NULL,2878
11947,53899,5181.6,5181.6,USD,CK 076736,2021-09-24 00:00:00,2021-09-24 00:00:00,0,NULL,CRE,,NULL,2878
11948,54082,18684,18684,USD,CK 108837,2021-09-24 00:00:00,2021-09-24 00:00:00,0,NULL,CRE,,NULL,2879
11949,54145,5255.72,5255.72,USD,CK 2363,2021-09-28 00:00:00,2021-09-28 00:00:00,0,NULL,CRE,,NULL,2880
11950,54088,10146.76,10146.76,USD,CK 8403,2021-09-27 00:00:00,2021-09-27 00:00:00,0,NULL,CRE,,NULL,2881
11951,54164,5784.8,5784.8,USD,CK 46774,2021-09-27 00:00:00,2021-09-27 00:00:00,0,NULL,CRE,,NULL,2882
11952,52674,500,500,USD,ACH092921,2021-09-29 00:00:00,2021-09-29 00:00:00,0,NULL,CRE,,NULL,2883
11953,54095,6836.8,6836.8,USD,ACH092821,2021-09-28 00:00:00,2021-09-28 00:00:00,0,NULL,CRE,,NULL,2884
11954,54094,7708.8,7708.8,USD,ACH092821,2021-09-28 00:00:00,2021-09-28 00:00:00,0,NULL,CRE,,NULL,2885
11955,54027,10915,10915,USD,CH092821,2021-09-28 00:00:00,2021-09-28 00:00:00,0,NULL,CRE,,NULL,2886
11956,54073,18496.8,18496.8,USD,CK L055070,2021-09-29 00:00:00,2021-09-29 00:00:00,0,NULL,CRE,,NULL,2887
11957,54102,31542,31542,USD,CK 108969,2021-09-29 00:00:00,2021-09-29 00:00:00,0,NULL,CRE,,NULL,2888
11958,54106,25436.4,25436.4,USD,CK 108969,2021-09-29 00:00:00,2021-09-29 00:00:00,0,NULL,CRE,,NULL,2888
11959,54107,12047.88,12047.88,USD,CK 108700,2021-09-30 00:00:00,2021-09-30 00:00:00,0,NULL,CRE,,NULL,2889
11960,54158,7890,7890,USD,ACH100121,2021-10-01 00:00:00,2021-10-01 00:00:00,0,NULL,CRE,,NULL,2890
11961,54182,10835,10835,USD,ACH100121,2021-10-01 00:00:00,2021-10-01 00:00:00,0,NULL,CRE,,NULL,2890
11962,54121,10995,10995,USD,ACH100121,2021-10-01 00:00:00,2021-10-01 00:00:00,0,NULL,CRE,,NULL,2891
11963,54152,10419.6,10419.6,USD,ACH100121,2021-10-01 00:00:00,2021-10-01 00:00:00,0,NULL,CRE,,NULL,2891
11964,54140,1017.6,1017.6,USD,ACH100121,2021-10-01 00:00:00,2021-10-01 00:00:00,0,NULL,CRE,,NULL,2892
11965,54151,3574.8,3574.8,USD,ACH100121,2021-10-01 00:00:00,2021-10-01 00:00:00,0,NULL,CRE,,NULL,2892
11966,54136,1842.4,1842.4,USD,ACH100121,2021-10-01 00:00:00,2021-10-01 00:00:00,0,NULL,CRE,,NULL,2892
11967,54154,1430,1430,USD,ACH100121,2021-10-01 00:00:00,2021-10-01 00:00:00,0,NULL,CRE,,NULL,2892
11968,54178,4610.4,4610.4,USD,ACH100121,2021-10-01 00:00:00,2021-10-01 00:00:00,0,NULL,CRE,,NULL,2892
11969,54207,1626,1626,USD,ACH100121,2021-10-01 00:00:00,2021-10-01 00:00:00,0,NULL,CRE,,NULL,2892
11970,53958,4426.8,4426.8,USD,CK 005933,2021-10-04 00:00:00,2021-10-04 00:00:00,0,NULL,CRE,,NULL,2893
11971,54108,18774.44,18774.44,USD,CK 116321,2021-10-04 00:00:00,2021-10-04 00:00:00,0,NULL,CRE,,NULL,2894
11972,54046,1596,1596,USD,CK 2369,2021-10-04 00:00:00,2021-10-04 00:00:00,0,NULL,CRE,,NULL,2895
11973,54172,14521.65,14521.65,USD,ACH100521,2021-10-05 00:00:00,2021-10-05 00:00:00,0,NULL,CRE,,NULL,2896
11974,52674,500,500,USD,ACH100521,2021-10-05 00:00:00,2021-10-05 00:00:00,0,NULL,CRE,,NULL,2897
11975,52674,-500,-500,USD,ACH100521,2021-10-05 00:00:00,2021-10-05 14:52:56,0,NULL,CRE,UNDO 11974,NULL,2898
11976,52674,-500,-500,USD,ACH092921,2021-10-05 00:00:00,2021-10-05 14:53:09,0,NULL,CRE,UNDO 11952,NULL,2899
11977,52674,-500,-500,USD,ACH092121,2021-10-05 00:00:00,2021-10-05 14:54:47,0,NULL,CRE,UNDO 11935,NULL,2900
11978,52674,70.66,70.66,USD,ACH092121,2021-09-21 00:00:00,2021-09-21 00:00:00,0,NULL,CRE,,NULL,2901
11979,52766,429.34,429.34,USD,ACH092121,2021-09-21 00:00:00,2021-09-21 00:00:00,0,NULL,CRE,,NULL,2902
11980,52766,500,500,USD,ACH092921,2021-09-29 00:00:00,2021-09-29 00:00:00,0,NULL,CRE,,NULL,2903
11981,52766,500,500,USD,ACH100521,2021-10-05 00:00:00,2021-10-05 00:00:00,0,NULL,CRE,,NULL,2904
11982,54132,10532.5,10532.5,USD,CK 00462737,2021-10-05 00:00:00,2021-10-05 00:00:00,0,NULL,CRE,,NULL,2905
11983,54100,6818,6818,USD,CK 20093,2021-10-05 00:00:00,2021-10-05 00:00:00,0,NULL,CRE,,NULL,2906
11984,54056R,2478.4,2478.4,USD,CK 4727,2021-10-05 00:00:00,2021-10-05 00:00:00,0,NULL,CRE,,NULL,2907
11985,53535,-3735.4,-3735.4,USD,CK 6831,2021-10-06 00:00:00,2021-10-06 16:20:49,0,NULL,CRE,UNDO 11453,NULL,2908
11986,54183,5322,5322,USD,CK 8769,2021-10-07 00:00:00,2021-10-07 00:00:00,0,NULL,CRE,,NULL,2909
11987,54130,20628.48,20628.48,USD,CK 1055831,2021-10-07 00:00:00,2021-10-07 00:00:00,0,NULL,CRE,,NULL,2910
11988,54078,3744,3744,USD,ACH100721,2021-10-08 00:00:00,2021-10-08 00:00:00,0,NULL,CRE,,NULL,2911
11989,54142,10001.6,10001.6,USD,ACH100821,2021-10-08 00:00:00,2021-10-08 00:00:00,0,NULL,CRE,,NULL,2912
11990,54143,6604.2,6604.2,USD,ACH100821,2021-10-08 00:00:00,2021-10-08 00:00:00,0,NULL,CRE,,NULL,2912
11991,54179,1300,1300,USD,ACH100821,2021-10-08 00:00:00,2021-10-08 00:00:00,0,NULL,CRE,,NULL,2912
11992,54153,3464,3464,USD,ACH100821,2021-10-08 00:00:00,2021-10-08 00:00:00,0,NULL,CRE,,NULL,2912
11993,54133,4180,4180,USD,ACH100821,2021-10-08 00:00:00,2021-10-08 00:00:00,0,NULL,CRE,,NULL,2913
11994,54168,2424.4,2424.4,USD,ACH10082021,2021-10-08 00:00:00,2021-10-08 00:00:00,0,NULL,CRE,,NULL,2914
11995,54174,2166,2166,USD,ACH10082021,2021-10-08 00:00:00,2021-10-08 00:00:00,0,NULL,CRE,,NULL,2914
11996,54231,1482.8,1482.8,USD,ACH10082021,2021-10-08 00:00:00,2021-10-08 00:00:00,0,NULL,CRE,,NULL,2914
11997,54045,1299.6,1299.6,USD,CK 2376,2021-10-12 00:00:00,2021-10-12 00:00:00,0,NULL,CRE,,NULL,2915
11998,54090,9388.56,9388.56,USD,ACH101221,2021-10-12 00:00:00,2021-10-12 00:00:00,0,NULL,CRE,,NULL,2916
11999,52766,499.57,499.57,USD,ach101321,2021-10-13 00:00:00,2021-10-13 00:00:00,0,1112,UAC,,NULL,2918
12000,52786,0.043,0.043,USD,ach101321,2021-10-13 00:00:00,2021-10-13 00:00:00,0,1112,UAC,,NULL,2919
12001,54099,5063.82,5063.82,USD,CK 109340,2021-10-13 00:00:00,2021-10-13 00:00:00,0,NULL,CRE,,NULL,2920
12002,54065,7042.2,7042.2,USD,CK 109340,2021-10-13 00:00:00,2021-10-13 00:00:00,0,NULL,CRE,,NULL,2920
12003,54148,24028.2,24028.2,USD,CK 109340,2021-10-13 00:00:00,2021-10-13 00:00:00,0,NULL,CRE,,NULL,2920
12004,54128,1910,1910,USD,CK 109340,2021-10-13 00:00:00,2021-10-13 00:00:00,0,NULL,CRE,,NULL,2920
12005,54177,3543.93,3543.93,USD,CK 10685,2021-10-13 00:00:00,2021-10-13 00:00:00,0,NULL,CRE,,NULL,2921
12006,53535,3735.4,3735.4,USD,CK 8835,2021-10-13 00:00:00,2021-10-13 00:00:00,0,NULL,CRE,,NULL,2922
12007,54262,453.5,453.5,USD,OFFSET,2021-10-14 00:00:00,2021-10-14 10:31:01,0,0,OFF,,NULL,NULL
12008,54072,4174,4174,USD,WIR101321,2021-10-13 00:00:00,2021-10-13 00:00:00,0,NULL,CRE,,NULL,2923
12009,54201,9916.8,9916.8,USD,ACH101521,2021-10-15 00:00:00,2021-10-15 00:00:00,0,NULL,CRE,,NULL,2924
12010,54191,11562.96,11562.96,USD,ACH101521,2021-10-15 00:00:00,2021-10-15 00:00:00,0,NULL,CRE,,NULL,2924
12011,54193,10026.72,10026.72,USD,ACH101521,2021-10-15 00:00:00,2021-10-15 00:00:00,0,NULL,CRE,,NULL,2924
12012,54205,1036.8,1036.8,USD,ACH101521,2021-10-15 00:00:00,2021-10-15 00:00:00,0,NULL,CRE,,NULL,2925
12013,54221,7999.2,7999.2,USD,ACH101521,2021-10-15 00:00:00,2021-10-15 00:00:00,0,NULL,CRE,,NULL,2925
12014,54194,13825,13825,USD,ACH101521,2021-10-15 00:00:00,2021-10-15 00:00:00,0,NULL,CRE,,NULL,2925
12015,54217,3856,3856,USD,ACH101521,2021-10-15 00:00:00,2021-10-15 00:00:00,0,NULL,CRE,,NULL,2925
12016,54167,3797.2,3797.2,USD,ACH101821,2021-10-18 00:00:00,2021-10-18 00:00:00,0,NULL,CRE,,NULL,2926
12017,54175,1539,1539,USD,ACH101821,2021-10-18 00:00:00,2021-10-18 00:00:00,0,NULL,CRE,,NULL,2926
12018,54176,1644,1644,USD,ACH101821,2021-10-18 00:00:00,2021-10-18 00:00:00,0,NULL,CRE,,NULL,2926
12019,54114,1867.8,1867.8,USD,ACH101821,2021-10-18 00:00:00,2021-10-18 00:00:00,0,NULL,CRE,,NULL,2926
12020,54198,1465.2,1465.2,USD,ACH101821,2021-10-18 00:00:00,2021-10-18 00:00:00,0,NULL,CRE,,NULL,2926
12021,54204,3451,3451,USD,ACH101821,2021-10-18 00:00:00,2021-10-18 00:00:00,0,NULL,CRE,,NULL,2926
12022,54251,1147,1147,USD,ACH101821,2021-10-18 00:00:00,2021-10-18 00:00:00,0,NULL,CRE,,NULL,2926
12023,54252,1145,1145,USD,ACH101821,2021-10-18 00:00:00,2021-10-18 00:00:00,0,NULL,CRE,,NULL,2926
12024,54218,2075,2075,USD,ACH101821,2021-10-18 00:00:00,2021-10-18 00:00:00,0,NULL,CRE,,NULL,2926
12025,54257,1287,1287,USD,ACH101821,2021-10-18 00:00:00,2021-10-18 00:00:00,0,NULL,CRE,,NULL,2926
12026,52786,500,500,USD,ACH102021,2021-10-20 00:00:00,2021-10-20 00:00:00,0,NULL,CRE,,NULL,2927
12027,54075,4905,4905,USD,CK 076806,2021-10-18 00:00:00,2021-10-18 00:00:00,0,NULL,CRE,,NULL,2928
12028,54122,9681.66,9681.66,USD,CK 00462939,2021-10-21 00:00:00,2021-10-21 00:00:00,0,NULL,CRE,,NULL,2929
12029,54146,9730.8,9730.8,USD,CK 00462939,2021-10-21 00:00:00,2021-10-21 00:00:00,0,NULL,CRE,,NULL,2929
12030,54147,8733.1,8733.1,USD,CK 00462939,2021-10-21 00:00:00,2021-10-21 00:00:00,0,NULL,CRE,,NULL,2929
12031,54254,681.95,681.95,USD,ACH102221,2021-10-22 00:00:00,2021-10-22 00:00:00,0,NULL,CRE,,NULL,2930
12032,54258,1294.4,1294.4,USD,ACH102221,2021-10-22 00:00:00,2021-10-22 00:00:00,0,NULL,CRE,,NULL,2930
12033,54144,2336.8,2336.8,USD,ACH102221,2021-10-22 00:00:00,2021-10-22 00:00:00,0,NULL,CRE,,NULL,2930
12034,54216,1404,1404,USD,ACH102221,2021-10-22 00:00:00,2021-10-22 00:00:00,0,NULL,CRE,,NULL,2931
12035,53757,1459.2,1459.2,USD,ACH102221,2021-10-22 00:00:00,2021-10-22 00:00:00,0,NULL,CRE,,NULL,2931
12036,54222,3828,3828,USD,ACH102221,2021-10-22 00:00:00,2021-10-22 00:00:00,0,NULL,CRE,,NULL,2931
12037,54237,1526,1526,USD,ACH102221,2021-10-22 00:00:00,2021-10-22 00:00:00,0,NULL,CRE,,NULL,2931
12038,54196,6722.08,6722.08,USD,ACH102221,2021-10-22 00:00:00,2021-10-22 00:00:00,0,NULL,CRE,,NULL,2932
12039,54187,6840.96,6840.96,USD,ACH102221,2021-10-22 00:00:00,2021-10-22 00:00:00,0,NULL,CRE,,NULL,2933
12040,54211,10430.4,10430.4,USD,ACH102221,2021-10-22 00:00:00,2021-10-22 00:00:00,0,NULL,CRE,,NULL,2934
12041,54134,10929.6,10929.6,USD,ACH102221,2021-10-22 00:00:00,2021-10-22 00:00:00,0,NULL,CRE,,NULL,2935
12042,54165,11343,11343,USD,AR102221,2021-10-22 00:00:00,2021-10-22 00:00:00,0,NULL,CRE,,NULL,2936
12043,54209,10080,10080,USD,ACH102221,2021-10-22 00:00:00,2021-10-22 00:00:00,0,NULL,CRE,,NULL,2937
12044,54269,3525,3525,USD,CK 15175,2021-10-22 00:00:00,2021-10-22 00:00:00,0,NULL,CRE,,NULL,2938
12045,52510,-798.8,-798.8,USD,CM 52607,2021-10-25 00:00:00,2021-10-25 00:00:00,0,NULL,CRE,,NULL,2939
12046,52607,798.8,798.8,USD,CM 52607,2021-10-25 00:00:00,2021-10-25 00:00:00,0,NULL,CRE,,NULL,2939
12047,54234,10115.28,10115.28,USD,CK 78307,2021-10-26 00:00:00,2021-10-26 00:00:00,0,NULL,CRE,,NULL,2940
12048,54223,7083.25,7083.25,USD,CK 2391,2021-10-26 00:00:00,2021-10-26 00:00:00,0,NULL,CRE,,NULL,2941
12049,54160,2963.54,2963.54,USD,CK 109552,2021-10-26 00:00:00,2021-10-26 00:00:00,0,NULL,CRE,,NULL,2942
12050,54162,7124.7,7124.7,USD,CK 109552,2021-10-26 00:00:00,2021-10-26 00:00:00,0,NULL,CRE,,NULL,2942
12051,54219,7177.5,7177.5,USD,CK 109552,2021-10-26 00:00:00,2021-10-26 00:00:00,0,NULL,CRE,,NULL,2942
12052,54138,14462.8,14462.8,USD,CK 109552,2021-10-26 00:00:00,2021-10-26 00:00:00,0,NULL,CRE,,NULL,2942
12053,54232,2464.8,2464.8,USD,CK 109552,2021-10-26 00:00:00,2021-10-26 00:00:00,0,NULL,CRE,,NULL,2942
12054,54139,4015.2,4015.2,USD,ACH102621,2021-10-26 00:00:00,2021-10-26 00:00:00,0,NULL,CRE,,NULL,2943
12055,54241,3066,3066,USD,CK 57618542,2021-10-27 00:00:00,2021-10-27 00:00:00,0,NULL,CRE,,NULL,2944
12056,54159,19284.48,19284.48,USD, CK 4767,2021-10-26 00:00:00,2021-10-26 00:00:00,0,NULL,CRE,,NULL,2945
12057,54248,1452,1452,USD,CK 2396,2021-10-27 00:00:00,2021-10-27 00:00:00,0,NULL,CRE,,NULL,2946
12058,54150,16801.2,16801.2,USD,CK 1058111,2021-10-28 00:00:00,2021-10-28 00:00:00,0,NULL,CRE,,NULL,2947
12059,54268,4474.4,4474.4,USD,CK 8963,2021-10-28 00:00:00,2021-10-28 00:00:00,0,NULL,CRE,,NULL,2948
12060,54246,780,780,USD,ACH102921,2021-10-29 00:00:00,2021-10-29 00:00:00,0,NULL,CRE,,NULL,2949
